split,family,peg_id,cand_id,offset_mm,label,reason,margin_mm,peg_v1,peg_v2,socket_v1,socket_v2,p_yes,answer,top_prob,image_margin_mm,image_fits,accept_tau,accept_yes,margin_left_censored,margin_relation,binary_label_eligible,score_snapshot_key
calib,ell,ell_06,ell_06_ap-0.10,-0.1,ambiguous,off_centre,-0.1689,data/renders/procedural/ell_06_peg_v1.png,data/renders/procedural/ell_06_peg_v2.png,data/renders/aperture/ell_06_ap-0.10_socket_v1.png,data/renders/aperture/ell_06_ap-0.10_socket_v2.png,0.7611307573967102,yes,0.4211314618587494,-0.2873,0,0,1,0,=,0,0708bb5e9ea60f9743b7734987ce5040a137889b0755bb26282ff0d4f289f72a
calib,ell,ell_06,ell_06_ap-0.30,-0.3,incompatible,,-0.5078,data/renders/procedural/ell_06_peg_v1.png,data/renders/procedural/ell_06_peg_v2.png,data/renders/aperture/ell_06_ap-0.30_socket_v1.png,data/renders/aperture/ell_06_ap-0.30_socket_v2.png,0.7574997540631154,yes,0.40446943044662476,-0.6242,0,0,1,0,=,1,8e52005692301f849d26494da11a0c4c2db317bc420d7b9307b3515d0fbee007
calib,ell,ell_06,ell_06_ap-0.60,-0.6,incompatible,,-1.0205,data/renders/procedural/ell_06_peg_v1.png,data/renders/procedural/ell_06_peg_v2.png,data/renders/aperture/ell_06_ap-0.60_socket_v1.png,data/renders/aperture/ell_06_ap-0.60_socket_v2.png,0.7550388659714464,yes,0.39437586069107056,-1.149,0,0,1,0,=,1,f2fa62efde03393b205893faf4a4fc43c2d2382ee9ccae3521e93c265026b715
calib,ell,ell_06,ell_06_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/ell_06_peg_v1.png,data/renders/procedural/ell_06_peg_v2.png,data/renders/aperture/ell_06_ap-1.20_socket_v1.png,data/renders/aperture/ell_06_ap-1.20_socket_v2.png,0.7718920352335037,yes,0.4594368636608124,-2.1066,0,0,1,1,<=,1,d8d980456dee6d791a041a83a001e138ce47ebc1c66a67170247e226398e50e4
calib,gear,gear_01,gear_01,0.3,compatible,,0.2999,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/procedural/gear_01_socket_v1.png,data/renders/procedural/gear_01_socket_v2.png,0.8091336998059213,yes,0.5230876207351685,0.3028,1,1,1,0,=,1,6239d35508202a6177cbdaa611ebbb5b6a2a821b108e78c91d02ac19faf87adc
calib,gear,gear_01,gear_01_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/aperture/gear_01_ap+0.10_socket_v1.png,data/renders/aperture/gear_01_ap+0.10_socket_v2.png,0.8065312246296894,yes,0.5098329782485962,0.0958,1,1,1,0,=,1,4b5cc97af14a719ceaa3f20f8af8247ca10f6f867e215cb5da469037732106ad
calib,gear,gear_01,gear_01_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/aperture/gear_01_ap+0.00_socket_v1.png,data/renders/aperture/gear_01_ap+0.00_socket_v2.png,0.7986906424044284,yes,0.48135659098625183,-0.0677,0,1,1,0,=,0,8a2db603bb86ff128fc034bd8e2cc8f3f70b73799a849c31077aa7eec493eae8
calib,gear,gear_01,gear_01_ap-0.10,-0.1,ambiguous,off_centre,-0.124,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/aperture/gear_01_ap-0.10_socket_v1.png,data/renders/aperture/gear_01_ap-0.10_socket_v2.png,0.7975367924619958,yes,0.48064854741096497,-0.1514,0,1,1,0,=,0,6f3a5798e5e4f5ddbd5106e05a82fa1b421f4f6b79263e9c875888a6d7b52de0
calib,gear,gear_01,gear_01_ap-0.30,-0.3,incompatible,,-0.3711,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/aperture/gear_01_ap-0.30_socket_v1.png,data/renders/aperture/gear_01_ap-0.30_socket_v2.png,0.8033647384061215,yes,0.5019811391830444,-0.4062,0,1,1,0,=,1,1ee4e391f354769f681c3c463686bad2eb653eac1c562cfaf81a1546d3a6c420
calib,gear,gear_01,gear_01_ap-0.60,-0.6,incompatible,,-0.7422,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/aperture/gear_01_ap-0.60_socket_v1.png,data/renders/aperture/gear_01_ap-0.60_socket_v2.png,0.8033650874106308,yes,0.5019774436950684,-0.772,0,1,1,0,=,1,08827da09040e4e16352bd986555e5171db610ecfd114f12115e8c352172de06
calib,gear,gear_01,gear_01_ap-1.20,-1.2,incompatible,,-1.4834,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/aperture/gear_01_ap-1.20_socket_v1.png,data/renders/aperture/gear_01_ap-1.20_socket_v2.png,0.810682011186036,yes,0.5467677116394043,-1.4957,0,1,1,0,=,1,4d11469a41d6b5c8d532b5945228d7508bc3b78f6f2e7688d4a4244231ba4f7a
calib,gear,gear_02,gear_02,0.3,compatible,,0.2999,data/renders/procedural/gear_02_peg_v1.png,data/renders/procedural/gear_02_peg_v2.png,data/renders/procedural/gear_02_socket_v1.png,data/renders/procedural/gear_02_socket_v2.png,0.7806662825674662,yes,0.3955913782119751,0.3028,1,0,1,0,=,1,65ef3d8a755da0d62c18e5e7f4f8095fe119c02f9a989d552e6ae3a6750a96ba
calib,gear,gear_02,gear_02_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/gear_02_peg_v1.png,data/renders/procedural/gear_02_peg_v2.png,data/renders/aperture/gear_02_ap+0.10_socket_v1.png,data/renders/aperture/gear_02_ap+0.10_socket_v2.png,0.7792115475708157,yes,0.4039549231529236,0.1354,1,0,1,0,=,1,c6c5c3d19a84cc3d3a5d3ec0136a88800355fdf67700512635553b852dca6593
calib,gear,gear_02,gear_02_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/gear_02_peg_v1.png,data/renders/procedural/gear_02_peg_v2.png,data/renders/aperture/gear_02_ap+0.00_socket_v1.png,data/renders/aperture/gear_02_ap+0.00_socket_v2.png,0.7825029607047383,yes,0.4178265333175659,0.0677,1,0,1,0,=,0,f815d6d270eaa364609fcfe9a76d45be1814714090c035bf84a777b00d8c840a
calib,gear,gear_02,gear_02_ap-0.10,-0.1,ambiguous,off_centre,-0.127,data/renders/procedural/gear_02_peg_v1.png,data/renders/procedural/gear_02_peg_v2.png,data/renders/aperture/gear_02_ap-0.10_socket_v1.png,data/renders/aperture/gear_02_ap-0.10_socket_v2.png,0.7794296737229066,yes,0.41314950585365295,-0.1354,0,0,1,0,=,0,b27035c06809758ff8817351bd26520daaaef731a9bfdbd756eb4756cb181b71
calib,gear,gear_02,gear_02_ap-0.30,-0.3,incompatible,,-0.3799,data/renders/procedural/gear_02_peg_v1.png,data/renders/procedural/gear_02_peg_v2.png,data/renders/aperture/gear_02_ap-0.30_socket_v1.png,data/renders/aperture/gear_02_ap-0.30_socket_v2.png,0.7802994684490997,yes,0.407550185918808,-0.4062,0,0,1,0,=,1,aa815ec4a91354d7221f057ee5aabc05163420b5d4cc185085102e7278ae91e9
calib,gear,gear_02,gear_02_ap-0.60,-0.6,incompatible,,-0.7588,data/renders/procedural/gear_02_peg_v1.png,data/renders/procedural/gear_02_peg_v2.png,data/renders/aperture/gear_02_ap-0.60_socket_v1.png,data/renders/aperture/gear_02_ap-0.60_socket_v2.png,0.7935428440940784,yes,0.45731446146965027,-0.8153,0,1,1,0,=,1,36f26661af03e3ac9b24aec728e1106261cb89367bf46755bc5689a3e7abf927
calib,gear,gear_02,gear_02_ap-1.20,-1.2,incompatible,,-1.5176,data/renders/procedural/gear_02_peg_v1.png,data/renders/procedural/gear_02_peg_v2.png,data/renders/aperture/gear_02_ap-1.20_socket_v1.png,data/renders/aperture/gear_02_ap-1.20_socket_v2.png,0.8083967731000705,yes,0.5368608832359314,-1.5632,0,1,1,0,=,1,51eb165dd366e6195037b69b71b547f30116cc707b85f43951129eaf9b3b9b7e
calib,gear,gear_03,gear_03,0.3,compatible,,0.2999,data/renders/procedural/gear_03_peg_v1.png,data/renders/procedural/gear_03_peg_v2.png,data/renders/procedural/gear_03_socket_v1.png,data/renders/procedural/gear_03_socket_v2.png,0.7707205977970187,yes,0.42046812176704407,0.2441,1,0,1,0,=,1,d9c28d0f7c6e19a74885ef11c1b40edf43dcafcaecda4354f4a831125f352cc8
calib,gear,gear_03,gear_03_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/gear_03_peg_v1.png,data/renders/procedural/gear_03_peg_v2.png,data/renders/aperture/gear_03_ap+0.10_socket_v1.png,data/renders/aperture/gear_03_ap+0.10_socket_v2.png,0.7729645582983293,yes,0.4571079909801483,0.1354,1,0,1,0,=,1,eac5fb5c2ed2d0690999dda950708d8f14066903f99ffe5e05c94e8fe80d74c8
calib,gear,gear_03,gear_03_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/gear_03_peg_v1.png,data/renders/procedural/gear_03_peg_v2.png,data/renders/aperture/gear_03_ap+0.00_socket_v1.png,data/renders/aperture/gear_03_ap+0.00_socket_v2.png,0.76205166994909,yes,0.40092602372169495,-0.0677,0,0,1,0,=,0,dae5fd30c96c9436d7936623fe1b60d33f03c3eb7daece08a4857d0b71f54f3e
calib,gear,gear_03,gear_03_ap-0.10,-0.1,ambiguous,off_centre,-0.127,data/renders/procedural/gear_03_peg_v1.png,data/renders/procedural/gear_03_peg_v2.png,data/renders/aperture/gear_03_ap-0.10_socket_v1.png,data/renders/aperture/gear_03_ap-0.10_socket_v2.png,0.7699319114705234,yes,0.4140593111515045,-0.1514,0,0,1,0,=,0,bca7b27aaffbef8f7a3b414d4b6e51225e04b976c8e92b9aae5f8b58852ff9a2
calib,gear,gear_03,gear_03_ap-0.30,-0.3,incompatible,,-0.3799,data/renders/procedural/gear_03_peg_v1.png,data/renders/procedural/gear_03_peg_v2.png,data/renders/aperture/gear_03_ap-0.30_socket_v1.png,data/renders/aperture/gear_03_ap-0.30_socket_v2.png,0.7819583452294585,yes,0.4799470603466034,-0.383,0,0,1,0,=,1,e6ee5979ce028004ecee9df1d0b8fc50e1fb9a4d0c9a12fb38c87cf78e751432
calib,gear,gear_03,gear_03_ap-0.60,-0.6,incompatible,,-0.7588,data/renders/procedural/gear_03_peg_v1.png,data/renders/procedural/gear_03_peg_v2.png,data/renders/aperture/gear_03_ap-0.60_socket_v1.png,data/renders/aperture/gear_03_ap-0.60_socket_v2.png,0.7799983114154391,yes,0.46421435475349426,-0.772,0,0,1,0,=,1,022afce046220e3fdef3f33a9f9adff6e746647d0a3abe65261d38b8d33f9fa9
calib,gear,gear_03,gear_03_ap-1.20,-1.2,incompatible,,-1.6787,data/renders/procedural/gear_03_peg_v1.png,data/renders/procedural/gear_03_peg_v2.png,data/renders/aperture/gear_03_ap-1.20_socket_v1.png,data/renders/aperture/gear_03_ap-1.20_socket_v2.png,0.773637133912405,yes,0.559608519077301,-1.7565,0,0,1,0,=,1,77af86aab3c2e353f49ebcf6f3af8e5629d6001004b9b0ea87f52aa8b7f77914
test,keyed,keyed_01,keyed_01,0.3,compatible,,0.2599,data/renders/procedural/keyed_01_peg_v1.png,data/renders/procedural/keyed_01_peg_v2.png,data/renders/procedural/keyed_01_socket_v1.png,data/renders/procedural/keyed_01_socket_v2.png,0.8122242150405836,yes,0.716863214969635,0.2708,1,1,1,0,=,1,68b855c66c91b9d5e2867cbb297b2fdfbb38fbcbe58005e25f47d797e1a461a6
test,keyed,keyed_01,keyed_01_ap+0.10,0.1,compatible,,0.086,data/renders/procedural/keyed_01_peg_v1.png,data/renders/procedural/keyed_01_peg_v2.png,data/renders/aperture/keyed_01_ap+0.10_socket_v1.png,data/renders/aperture/keyed_01_ap+0.10_socket_v2.png,0.813704435197648,yes,0.7281144261360168,0.0958,1,1,1,0,=,1,535af44e7e996e6492563d760357a2ab22ca2d24023debaf5ba4cd7c70e4647d
test,keyed,keyed_01,keyed_01_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/keyed_01_peg_v1.png,data/renders/procedural/keyed_01_peg_v2.png,data/renders/aperture/keyed_01_ap+0.00_socket_v1.png,data/renders/aperture/keyed_01_ap+0.00_socket_v2.png,0.8157297851383831,yes,0.7299368977546692,-0.0677,0,1,1,0,=,0,7c7ee01dc842738e7680d6fbaada4cd6cbbfe0c91de1ff3405b561ded1da114a
test,keyed,keyed_01,keyed_01_ap-0.10,-0.1,ambiguous,off_centre,-0.1318,data/renders/procedural/keyed_01_peg_v1.png,data/renders/procedural/keyed_01_peg_v2.png,data/renders/aperture/keyed_01_ap-0.10_socket_v1.png,data/renders/aperture/keyed_01_ap-0.10_socket_v2.png,0.8134399073485986,yes,0.7242718935012817,-0.1915,0,1,1,0,=,0,ddd5c58fb70a4258b05dd4c29780e83f297b7feeb0d4e9c188c20df73b58e993
test,keyed,keyed_01,keyed_01_ap-0.30,-0.3,incompatible,,-0.3955,data/renders/procedural/keyed_01_peg_v1.png,data/renders/procedural/keyed_01_peg_v2.png,data/renders/aperture/keyed_01_ap-0.30_socket_v1.png,data/renders/aperture/keyed_01_ap-0.30_socket_v2.png,0.8223425809928586,yes,0.7358958721160889,-0.4335,0,1,1,0,=,1,51ab9b8524ffe04baf58cf1c9af4f76439c636d8ab65e40b8d53c2696b8a4e84
test,keyed,keyed_01,keyed_01_ap-0.60,-0.6,incompatible,,-0.7891,data/renders/procedural/keyed_01_peg_v1.png,data/renders/procedural/keyed_01_peg_v2.png,data/renders/aperture/keyed_01_ap-0.60_socket_v1.png,data/renders/aperture/keyed_01_ap-0.60_socket_v2.png,0.8160809833073563,yes,0.7349050045013428,-0.8153,0,1,1,0,=,1,ffec8262fc0ef378d64261b05f1f6dcd905d00ef499877ee32660350d67621b2
test,keyed,keyed_01,keyed_01_ap-1.20,-1.2,incompatible,,-1.5752,data/renders/procedural/keyed_01_peg_v1.png,data/renders/procedural/keyed_01_peg_v2.png,data/renders/aperture/keyed_01_ap-1.20_socket_v1.png,data/renders/aperture/keyed_01_ap-1.20_socket_v2.png,0.8231093819887969,yes,0.7265332937240601,-1.5865,0,1,1,0,=,1,f3965896af9e2e61ece1922111c19c9ecb16ec83d7ef8cd8aa2d511f39f255b1
test,keyed,keyed_02,keyed_02,0.3,compatible,,0.2634,data/renders/procedural/keyed_02_peg_v1.png,data/renders/procedural/keyed_02_peg_v2.png,data/renders/procedural/keyed_02_socket_v1.png,data/renders/procedural/keyed_02_socket_v2.png,0.8130907465182527,yes,0.7239606976509094,0.2792,1,1,1,0,=,1,4b4fc5d2a8abc5ec455b233c79761677f9b439fb3c39a3d9b338880ecdddf262
test,keyed,keyed_02,keyed_02_ap+0.10,0.1,compatible,,0.0873,data/renders/procedural/keyed_02_peg_v1.png,data/renders/procedural/keyed_02_peg_v2.png,data/renders/aperture/keyed_02_ap+0.10_socket_v1.png,data/renders/aperture/keyed_02_ap+0.10_socket_v2.png,0.811838205545656,yes,0.7165379524230957,0.0677,1,1,1,0,=,1,9921599d7f5acd0bc7e00e12305310cd37a6c6fac3767061cc5ef9d735f1400b
test,keyed,keyed_02,keyed_02_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/keyed_02_peg_v1.png,data/renders/procedural/keyed_02_peg_v2.png,data/renders/aperture/keyed_02_ap+0.00_socket_v1.png,data/renders/aperture/keyed_02_ap+0.00_socket_v2.png,0.8058441689612301,yes,0.7124997973442078,-0.0677,0,1,1,0,=,0,2f01bc9d17d99fdebe8fb1e317cd6fa697f0de2aaf0e5632528fa103fe87c9d0
test,keyed,keyed_02,keyed_02_ap-0.10,-0.1,ambiguous,off_centre,-0.1328,data/renders/procedural/keyed_02_peg_v1.png,data/renders/procedural/keyed_02_peg_v2.png,data/renders/aperture/keyed_02_ap-0.10_socket_v1.png,data/renders/aperture/keyed_02_ap-0.10_socket_v2.png,0.8131857344703357,yes,0.7252565622329712,-0.1915,0,1,1,0,=,0,74d2f9e38bce85bed853aa3bceb91c8dd44f580e7abab9d1e99b28a6ecc9a79a
test,keyed,keyed_02,keyed_02_ap-0.30,-0.3,incompatible,,-0.3984,data/renders/procedural/keyed_02_peg_v1.png,data/renders/procedural/keyed_02_peg_v2.png,data/renders/aperture/keyed_02_ap-0.30_socket_v1.png,data/renders/aperture/keyed_02_ap-0.30_socket_v2.png,0.8045269900217895,yes,0.7047383785247803,-0.4335,0,1,1,0,=,1,93d7e7442003af2c7e6947c6fd8a392f822ba0f5dc81bc2c1030c0104a6fdab4
test,keyed,keyed_02,keyed_02_ap-0.60,-0.6,incompatible,,-0.7949,data/renders/procedural/keyed_02_peg_v1.png,data/renders/procedural/keyed_02_peg_v2.png,data/renders/aperture/keyed_02_ap-0.60_socket_v1.png,data/renders/aperture/keyed_02_ap-0.60_socket_v2.png,0.8059402980353869,yes,0.7138305306434631,-0.8153,0,1,1,0,=,1,15b6c478c55db1c2e1a35b0cf557c3acd74726492b4f6a6fd8f3576ca792da7a
test,keyed,keyed_02,keyed_02_ap-1.20,-1.2,incompatible,,-1.5879,data/renders/procedural/keyed_02_peg_v1.png,data/renders/procedural/keyed_02_peg_v2.png,data/renders/aperture/keyed_02_ap-1.20_socket_v1.png,data/renders/aperture/keyed_02_ap-1.20_socket_v2.png,0.8130902950477363,yes,0.7239478230476379,-1.6306,0,1,1,0,=,1,ff2013b4b58616155c321fae31fe447ce2ca894eea877e5efd09831c839db3bb
test,keyed,keyed_03,keyed_03,0.3,compatible,,0.2999,data/renders/procedural/keyed_03_peg_v1.png,data/renders/procedural/keyed_03_peg_v2.png,data/renders/procedural/keyed_03_socket_v1.png,data/renders/procedural/keyed_03_socket_v2.png,0.8214370395595013,yes,0.6953638195991516,0.3028,1,1,1,0,=,1,ae29598c2e619f8be6ee731ed2bbd128d59669bb7eeaea4d111ceff985cc982e
test,keyed,keyed_03,keyed_03_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/keyed_03_peg_v1.png,data/renders/procedural/keyed_03_peg_v2.png,data/renders/aperture/keyed_03_ap+0.10_socket_v1.png,data/renders/aperture/keyed_03_ap+0.10_socket_v2.png,0.8219374305850224,yes,0.6957902312278748,0.0958,1,1,1,0,=,1,9b4ea71e02cba2e1945e5b487b093510c0567329cf8fd336e2e8778959c3e2d5
test,keyed,keyed_03,keyed_03_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/keyed_03_peg_v1.png,data/renders/procedural/keyed_03_peg_v2.png,data/renders/aperture/keyed_03_ap+0.00_socket_v1.png,data/renders/aperture/keyed_03_ap+0.00_socket_v2.png,0.8243600819993108,yes,0.6994800567626953,0.0677,1,1,1,0,=,0,8555fb172f69d2b72b612623e4341ad8de6850d211a94b159f1a0238c251034a
test,keyed,keyed_03,keyed_03_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/keyed_03_peg_v1.png,data/renders/procedural/keyed_03_peg_v2.png,data/renders/aperture/keyed_03_ap-0.10_socket_v1.png,data/renders/aperture/keyed_03_ap-0.10_socket_v2.png,0.8281812153419462,yes,0.7059977054595947,-0.1514,0,1,1,0,=,0,a0e0579e64fff5ff41b0648d0ad7cdad8e8b77bb59b857d200c80d045b43f079
test,keyed,keyed_03,keyed_03_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/keyed_03_peg_v1.png,data/renders/procedural/keyed_03_peg_v2.png,data/renders/aperture/keyed_03_ap-0.30_socket_v1.png,data/renders/aperture/keyed_03_ap-0.30_socket_v2.png,0.8217002503939089,yes,0.6799349784851074,-0.4335,0,1,1,0,=,1,aa7b4693a5476545a2a2786dbe39659ac5943f1d1dc9091d92afb428a4fb77eb
test,keyed,keyed_03,keyed_03_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/keyed_03_peg_v1.png,data/renders/procedural/keyed_03_peg_v2.png,data/renders/aperture/keyed_03_ap-0.60_socket_v1.png,data/renders/aperture/keyed_03_ap-0.60_socket_v2.png,0.8272735183049523,yes,0.6899896860122681,-0.8618,0,1,1,0,=,1,156b39ab30d631c724b7823829e2e156ddde4fd09e15fc64240bf86aa3b58d15
test,keyed,keyed_03,keyed_03_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/keyed_03_peg_v1.png,data/renders/procedural/keyed_03_peg_v2.png,data/renders/aperture/keyed_03_ap-1.20_socket_v1.png,data/renders/aperture/keyed_03_ap-1.20_socket_v2.png,0.8259743994732469,yes,0.6992141008377075,-1.7236,0,1,1,0,=,1,706bed089185c686ba60218423ae950923ecf51d06a6a66218a2e9a6e0ac89fa
test,keyed,keyed_04,keyed_04,0.3,compatible,,0.2463,data/renders/procedural/keyed_04_peg_v1.png,data/renders/procedural/keyed_04_peg_v2.png,data/renders/procedural/keyed_04_socket_v1.png,data/renders/procedural/keyed_04_socket_v2.png,0.8201902704015704,yes,0.6693825721740723,0.1915,1,1,1,0,=,1,8c08438469abead37ff8ef5c1b8574333773137463a54e81a32084bf315594e2
test,keyed,keyed_04,keyed_04_ap+0.10,0.1,compatible,,0.0812,data/renders/procedural/keyed_04_peg_v1.png,data/renders/procedural/keyed_04_peg_v2.png,data/renders/aperture/keyed_04_ap+0.10_socket_v1.png,data/renders/aperture/keyed_04_ap+0.10_socket_v2.png,0.8218718149106796,yes,0.6707592606544495,0.0958,1,1,1,0,=,1,57bc87b5233f97de70e24f337e16ec3b74e4b448972efb3945380538e275e26c
test,keyed,keyed_04,keyed_04_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/keyed_04_peg_v1.png,data/renders/procedural/keyed_04_peg_v2.png,data/renders/aperture/keyed_04_ap+0.00_socket_v1.png,data/renders/aperture/keyed_04_ap+0.00_socket_v2.png,0.819532433837044,yes,0.6590619683265686,-0.0677,0,1,1,0,=,0,8d3c93579e544d790ef33105bd2b27a6c6f956f3f2b200092289fe59042409ca
test,keyed,keyed_04,keyed_04_ap-0.10,-0.1,ambiguous,off_centre,-0.1436,data/renders/procedural/keyed_04_peg_v1.png,data/renders/procedural/keyed_04_peg_v2.png,data/renders/aperture/keyed_04_ap-0.10_socket_v1.png,data/renders/aperture/keyed_04_ap-0.10_socket_v2.png,0.819975076349029,yes,0.6633943915367126,-0.1915,0,1,1,0,=,0,b36b8793f2ef44d200097b41f3bf979160637e6c61a25121dc34648445fc2569
test,keyed,keyed_04,keyed_04_ap-0.30,-0.3,incompatible,,-0.4287,data/renders/procedural/keyed_04_peg_v1.png,data/renders/procedural/keyed_04_peg_v2.png,data/renders/aperture/keyed_04_ap-0.30_socket_v1.png,data/renders/aperture/keyed_04_ap-0.30_socket_v2.png,0.8224557875896332,yes,0.6769192814826965,-0.4335,0,1,1,0,=,1,54aa286a66014dadaa6beac42635344646d6d083950e674e9f6f2d615efe3da0
test,keyed,keyed_04,keyed_04_ap-0.60,-0.6,incompatible,,-0.8574,data/renders/procedural/keyed_04_peg_v1.png,data/renders/procedural/keyed_04_peg_v2.png,data/renders/aperture/keyed_04_ap-0.60_socket_v1.png,data/renders/aperture/keyed_04_ap-0.60_socket_v2.png,0.8214563720117464,yes,0.6723361611366272,-0.8671,0,1,1,0,=,1,f6df22408eae727726dd417665f1c884aab9b13aceeb533717197a1793a5576a
test,keyed,keyed_04,keyed_04_ap-1.20,-1.2,incompatible,,-1.7158,data/renders/procedural/keyed_04_peg_v1.png,data/renders/procedural/keyed_04_peg_v2.png,data/renders/aperture/keyed_04_ap-1.20_socket_v1.png,data/renders/aperture/keyed_04_ap-1.20_socket_v2.png,0.818755312064213,yes,0.6604688167572021,-1.7262,0,1,1,0,=,1,65281f9380d5983a804555d3c013d5d1179b2c4ea92db0165cac4a829f5d7d69
test,keyed,keyed_05,keyed_05,0.3,compatible,,0.2674,data/renders/procedural/keyed_05_peg_v1.png,data/renders/procedural/keyed_05_peg_v2.png,data/renders/procedural/keyed_05_socket_v1.png,data/renders/procedural/keyed_05_socket_v2.png,0.8145976081771125,yes,0.7189531326293945,0.2708,1,1,1,0,=,1,33167780656598341274bd5aba9fa8b6d75f71f8f717111b1700dd2c6a959889
test,keyed,keyed_05,keyed_05_ap+0.10,0.1,compatible,,0.0887,data/renders/procedural/keyed_05_peg_v1.png,data/renders/procedural/keyed_05_peg_v2.png,data/renders/aperture/keyed_05_ap+0.10_socket_v1.png,data/renders/aperture/keyed_05_ap+0.10_socket_v2.png,0.814323441540636,yes,0.7200154662132263,0.0677,1,1,1,0,=,1,c1c398608d337d8ff25fa164862a4b3297b4b7309be523fc4d80138a09c889b0
test,keyed,keyed_05,keyed_05_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/keyed_05_peg_v1.png,data/renders/procedural/keyed_05_peg_v2.png,data/renders/aperture/keyed_05_ap+0.00_socket_v1.png,data/renders/aperture/keyed_05_ap+0.00_socket_v2.png,0.8176833990807264,yes,0.735210120677948,0.0677,1,1,1,0,=,0,6de7a5d481e20f9924bae153e6170aaf9343eb8c8a1f2ebbf9cdc63dd6ae4394
test,keyed,keyed_05,keyed_05_ap-0.10,-0.1,ambiguous,off_centre,-0.1338,data/renders/procedural/keyed_05_peg_v1.png,data/renders/procedural/keyed_05_peg_v2.png,data/renders/aperture/keyed_05_ap-0.10_socket_v1.png,data/renders/aperture/keyed_05_ap-0.10_socket_v2.png,0.8126363845113502,yes,0.7223208546638489,-0.2031,0,1,1,0,=,0,7331e1c917c0512850a9dbe2c9a0b2607ced947904538b03f5e45e823fd62f4b
test,keyed,keyed_05,keyed_05_ap-0.30,-0.3,incompatible,,-0.4014,data/renders/procedural/keyed_05_peg_v1.png,data/renders/procedural/keyed_05_peg_v2.png,data/renders/aperture/keyed_05_ap-0.30_socket_v1.png,data/renders/aperture/keyed_05_ap-0.30_socket_v2.png,0.8123287579064606,yes,0.7182574272155762,-0.4119,0,1,1,0,=,1,c1b5a05c7cd5051f7704823762e86b3dc4af37819bef94cc3951a43d115fb4da
test,keyed,keyed_05,keyed_05_ap-0.60,-0.6,incompatible,,-0.8018,data/renders/procedural/keyed_05_peg_v1.png,data/renders/procedural/keyed_05_peg_v2.png,data/renders/aperture/keyed_05_ap-0.60_socket_v1.png,data/renders/aperture/keyed_05_ap-0.60_socket_v2.png,0.8144289904571601,yes,0.7214121222496033,-0.772,0,1,1,0,=,1,9df7a2a4c3f19965a7152206ae45fd4a0538024f3836a8dad725f7d6bfa63b5e
test,keyed,keyed_05,keyed_05_ap-1.20,-1.2,incompatible,,-1.6025,data/renders/procedural/keyed_05_peg_v1.png,data/renders/procedural/keyed_05_peg_v2.png,data/renders/aperture/keyed_05_ap-1.20_socket_v1.png,data/renders/aperture/keyed_05_ap-1.20_socket_v2.png,0.8122240115377634,yes,0.7168697714805603,-1.5865,0,1,1,0,=,1,6ff051687cd9f45e0c182e1977a4955699636d3a7dbe2204c157c4d3ccf5e3fb
calib,notched,notched_01,notched_01,0.3,compatible,,0.2389,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/procedural/notched_01_socket_v1.png,data/renders/procedural/notched_01_socket_v2.png,0.8037593732201478,yes,0.6753788590431213,0.2031,1,1,1,0,=,1,d5b24155517bea77e308e13aae65aa31db3b7b470391480795d98d8df57b9e83
calib,notched,notched_01,notched_01_ap+0.10,0.1,compatible,,0.0787,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/aperture/notched_01_ap+0.10_socket_v1.png,data/renders/aperture/notched_01_ap+0.10_socket_v2.png,0.8001167481347008,yes,0.6566091179847717,0.0677,1,1,1,0,=,1,af8763ead1037eada5487914a58cffaf751264efaf3c16a648fa1dcbff9e3a59
