quant,grouping,prompt,chat,category,peg_id,socket,label,margin_mm,images_sha,p_yes,mass_yes,mass_no,answer,top_token,top_prob,n_input_tokens,latency_s,prep_s,peak_vram_gb
nf4,nested,paper,qwen_1_5,hard_neg,dshape_02,dshape_03,incompatible,-0.7529296875,43758b88d5a7133d,0.5301022196278243,0.5293431282043457,0.4692249000072479,yes,Yes,0.5008472204208374,3018,1.048430200000439,0.01648919999934151,6.12585973739624
nf4,nested,paper,qwen_1_5,hard_neg,tube_01,tube_02,incompatible,-1.2001953125,467bff81ce223648,0.6391642969110343,0.6381061673164368,0.36023834347724915,yes,Yes,0.5574277639389038,3018,1.0385428000008687,0.020896400001220172,6.12585973739624
nf4,nested,paper,qwen_1_5,hard_neg,tube_03,tube_02,incompatible,-1.7001953125,ca55c55562845bd5,0.6369572982371191,0.636039137840271,0.36251938343048096,yes,Yes,0.5716022849082947,3018,1.0535562000004575,0.014380300002812874,6.12585973739624
nf4,nested,paper,qwen_1_5,hard_neg,cross_04,cross_03,incompatible,-1.7001953125,231be3df731d5990,0.5813567651561131,0.5806142687797546,0.4181085526943207,yes,Yes,0.5628787279129028,3018,1.0424255999969319,0.01773229999889736,6.12585973739624
nf4,nested,paper,qwen_1_5,hard_neg,cross_02,cross_01,incompatible,-1.2001953125,f8891c97a35b0f7e,0.5850985168420786,0.5843034982681274,0.41433772444725037,yes,Yes,0.5661754608154297,3018,1.0313550000028044,0.016050300000642892,6.12585973739624
nf4,nested,paper,qwen_1_5,shrunk,cross_03,cross_03_c-0.3,incompatible,-0.4248046875,edc60efc09614fae,0.5733431478615086,0.5726219415664673,0.42612016201019287,yes,Yes,0.5563955903053284,3018,1.0510214000023552,0.014760599999135593,6.12585973739624
nf4,nested,paper,qwen_1_5,shrunk,cross_03,cross_03_c-1.0,incompatible,-1.4150390625,78029a92a641417a,0.5706056565555642,0.5698230862617493,0.4288054406642914,yes,Yes,0.5483422875404358,3018,1.0548187999993388,0.019935300002543954,6.12585973739624
nf4,nested,paper,qwen_1_5,shrunk,dshape_03,dshape_03_c-0.3,incompatible,-0.3623046875,d75e5f835a71d93c,0.5329865448669366,0.5322648286819458,0.4663810729980469,yes,Yes,0.5086330771446228,3018,1.0463535000017146,0.015154000000620726,6.12585973739624
nf4,nested,paper,qwen_1_5,shrunk,dshape_03,dshape_03_c-1.0,incompatible,-1.220703125,d77fbd5ac89b46a3,0.5250347738143516,0.524319052696228,0.4743177592754364,yes,Yes,0.5020517706871033,3018,1.0957384999965143,0.02054599999974016,6.12585973739624
nf4,nested,paper,qwen_1_5,shrunk,cross_01,cross_01_c-0.3,incompatible,-0.4248046875,dc0ae0b3685a642e,0.5836190334803358,0.5829895734786987,0.4159318804740906,yes,Yes,0.5728350877761841,3018,1.1072458999988157,0.019420000000536675,6.12585973739624
nf4,nested,paper,qwen_1_5,shrunk,cross_01,cross_01_c-1.0,incompatible,-1.4150390625,ae727051aebcf0bd,0.580201017121022,0.5795665979385376,0.41933995485305786,yes,Yes,0.5676469802856445,3018,1.11370689999967,0.02030659999945783,6.12585973739624
nf4,nested,paper,qwen_1_5,shrunk,tube_02,tube_02_c-0.3,incompatible,-0.30078125,5aa3322bcf3febfd,0.6397136132853977,0.6386735439300537,0.35970062017440796,yes,Yes,0.5545799136161804,3018,1.131927899998118,0.02047409999795491,6.12585973739624
nf4,nested,paper,qwen_1_5,shrunk,tube_02,tube_02_c-1.0,incompatible,-1.0009765625,4b1a4cd0eb4c8462,0.6274749062583335,0.626497745513916,0.37194496393203735,yes,Yes,0.5535444021224976,3018,1.1716330999988713,0.016351400001440197,6.12585973739624
nf4,nested,shape,qwen_1_5,nominal,ellipse_01,ellipse_01,compatible,0.29981020754907156,75e27003ed8ae93a,0.812444411734459,0.8106279969215393,0.18713626265525818,yes,yes,0.4427729845046997,3054,1.1780266999994637,0.02011290000154986,6.1284499168396
nf4,nested,shape,qwen_1_5,nominal,ellipse_02,ellipse_02,compatible,0.299813919484128,9f9a8d122211e70c,0.8124516532576869,0.8105122447013855,0.18710064888000488,yes,yes,0.44267696142196655,3054,1.153458100001444,0.0168803000015032,6.1284499168396
nf4,nested,shape,qwen_1_5,nominal,ellipse_03,ellipse_03,compatible,0.29979681734150887,a7af3e4f5acd5368,0.8299147644595785,0.8281635046005249,0.16972632706165314,yes,Yes,0.42661625146865845,3054,1.1554893000029551,0.01993140000195126,6.1284499168396
nf4,nested,shape,qwen_1_5,nominal,dshape_01,dshape_01,compatible,0.2922746466650832,b78de3844478c00a,0.7657914232066672,0.763858437538147,0.2336173951625824,yes,Yes,0.49435266852378845,3054,1.1419057000020985,0.021385200001532212,6.1284499168396
nf4,nested,shape,qwen_1_5,nominal,dshape_02,dshape_02,compatible,0.2829689679359062,cc9e97894a81d97d,0.7990055406123588,0.7971828579902649,0.20053595304489136,yes,Yes,0.489928275346756,3054,1.131558799999766,0.020917499998176936,6.1284499168396
nf4,nested,shape,qwen_1_5,nominal,dshape_03,dshape_03,compatible,0.2743944415034985,82cedf3b15fd7f3f,0.7870569228963729,0.7851845026016235,0.2124364823102951,yes,Yes,0.4969092905521393,3054,1.1677519000004395,0.020025300000270363,6.1284499168396
nf4,nested,shape,qwen_1_5,nominal,dshape_04,dshape_04,compatible,0.28653652858701567,891cb7eca466fdb3,0.7608212118820503,0.7590315341949463,0.23861616849899292,yes,Yes,0.5449917316436768,3054,1.1312519999992219,0.01735240000198246,6.1284499168396
nf4,nested,shape,qwen_1_5,nominal,cross_01,cross_01,compatible,0.2999096456088586,591efcaba9f53131,0.6967102155963302,0.6953674554824829,0.3027052581310272,yes,Yes,0.6561774015426636,3054,1.1517346000000543,0.01990559999831021,6.1284499168396
nf4,nested,shape,qwen_1_5,nominal,cross_02,cross_02,compatible,0.29990964560885724,15a4d556975d5c0a,0.6941838455263579,0.6926491260528564,0.30514004826545715,yes,Yes,0.6373322010040283,3054,1.1537334000022383,0.020731800002977252,6.1284499168396
nf4,nested,shape,qwen_1_5,nominal,cross_03,cross_03,compatible,0.2999096456088604,f956214ddb54ba0c,0.7052342037183492,0.703672468662262,0.29411303997039795,yes,Yes,0.6361261010169983,3054,1.1771724999998696,0.02182179999726941,6.1284499168396
nf4,nested,shape,qwen_1_5,nominal,cross_04,cross_04,compatible,0.2999096456088599,1f9b43b475da84b7,0.7157800866802635,0.714232861995697,0.28360554575920105,yes,Yes,0.6406987309455872,3054,1.1712673000001814,0.02167379999809782,6.1284499168396
nf4,nested,shape,qwen_1_5,nominal,tube_01,tube_01,compatible,0.29990964560885974,a43db81b2e363361,0.8565227753026243,0.8548969626426697,0.14320488274097443,yes,yes,0.4504299759864807,3054,1.194062300000951,0.02017150000028778,6.1284499168396
nf4,nested,shape,qwen_1_5,nominal,tube_02,tube_02,compatible,0.2999096456088599,4d7dabf0a91e236c,0.8657490790600378,0.8642504215240479,0.13401852548122406,yes,yes,0.5686066746711731,3054,1.1961807999978191,0.019843999998556683,6.1284499168396
nf4,nested,shape,qwen_1_5,nominal,tube_03,tube_03,compatible,0.2999096456088598,20d45a2de9de9aab,0.8652155215107757,0.8637664318084717,0.13455873727798462,yes,yes,0.4450725018978119,3054,1.1812195999991673,0.018609899998409674,6.1284499168396
nf4,nested,shape,qwen_1_5,rotated,ellipse_01,ellipse_01_rot90,compatible,0.29981020754907156,93979c440c6e4314,0.7846122595956851,0.7826797962188721,0.21485725045204163,yes,Yes,0.46341338753700256,3054,1.1909355999996478,0.019739499999559484,6.1284499168396
nf4,nested,shape,qwen_1_5,rotated,ellipse_02,ellipse_02_rot90,compatible,0.299813919484128,8a4618f7e21d67d1,0.777344750107754,0.775276243686676,0.22206276655197144,yes,Yes,0.44429948925971985,3054,1.2002286999995704,0.019069800000579562,6.1284499168396
nf4,nested,shape,qwen_1_5,rotated,ellipse_03,ellipse_03_rot90,compatible,0.29979681734150887,ce4b6011e4b2b3a2,0.7563499128842124,0.7544686198234558,0.24304404854774475,yes,Yes,0.524584949016571,3054,1.1983596999998554,0.020934899999701884,6.1284499168396
nf4,nested,shape,qwen_1_5,rotated,dshape_01,dshape_01_rot90,compatible,0.2922746466650832,12723ddda28cfaa6,0.7848387462706918,0.7829034328460693,0.21463069319725037,yes,Yes,0.5066657066345215,3054,1.1857191000017338,0.022667100001854124,6.1284499168396
nf4,nested,shape,qwen_1_5,rotated,dshape_02,dshape_02_rot90,compatible,0.2829689679359062,fe28a83a456eab4e,0.7872207254201128,0.7854067087173462,0.212288960814476,yes,Yes,0.5688127279281616,3054,1.144070999998803,0.019074299998464994,6.1284499168396
nf4,nested,shape,qwen_1_5,rotated,dshape_03,dshape_03_rot90,compatible,0.2743944415034985,c889c3af12753d89,0.7936722209596838,0.7918531894683838,0.2058548927307129,yes,Yes,0.5400362610816956,3054,1.1759416999993846,0.01788519999900018,6.1284499168396
nf4,nested,shape,qwen_1_5,rotated,dshape_04,dshape_04_rot90,compatible,0.28653652858701567,602049c59e292069,0.7769704457295029,0.7753033638000488,0.22255101799964905,yes,Yes,0.6063333749771118,3054,1.1866448000000673,0.01968029999989085,6.1284499168396
nf4,nested,shape,qwen_1_5,rotated,cross_04,cross_04_rot90,compatible,0.2999096456088599,8715cb01d1f51794,0.7053511114849693,0.7037180662155151,0.29396671056747437,yes,Yes,0.6291928291320801,3054,1.1242687000012666,0.01824780000242754,6.1284499168396
nf4,nested,shape,qwen_1_5,clear_neg,ellipse_01,dshape_03,incompatible,-2.0,767343f100d48dec,0.7866999169638981,0.784644603729248,0.21274282038211823,yes,yes,0.40718206763267517,3054,1.1204333000023325,0.01868020000256365,6.1284499168396
nf4,nested,shape,qwen_1_5,clear_neg,ellipse_02,tube_03,incompatible,-2.0,1291cd55fcabf96f,0.8319426127587505,0.8301745653152466,0.16770023107528687,yes,yes,0.45669791102409363,3054,1.143203399999038,0.018689600001380313,6.1284499168396
nf4,nested,shape,qwen_1_5,clear_neg,ellipse_03,tube_01,incompatible,-2.0,942fa757b26c2755,0.8239567806875312,0.8221821188926697,0.1756640523672104,yes,Yes,0.42035526037216187,3054,1.1790728999985731,0.020905099998344667,6.1284499168396
nf4,nested,shape,qwen_1_5,clear_neg,dshape_01,tube_02,incompatible,-2.0,27597f7f0615bc81,0.8088286426430783,0.8069313764572144,0.19072292745113373,yes,yes,0.4093627333641052,3054,1.145507599998382,0.01765940000041155,6.1284499168396
nf4,nested,shape,qwen_1_5,clear_neg,dshape_02,tube_03,incompatible,-2.0,359e1562489e9ce3,0.8069844119856633,0.8052256107330322,0.19259491562843323,yes,Yes,0.45229700207710266,3054,1.111370499998884,0.021476800000527874,6.1284499168396
nf4,nested,shape,qwen_1_5,clear_neg,dshape_03,tube_01,incompatible,-2.0,557a696d832a2c67,0.7802202894608548,0.7782413959503174,0.2192222774028778,yes,Yes,0.46078765392303467,3054,1.1042534000007436,0.018450200001097983,6.1284499168396
nf4,nested,shape,qwen_1_5,clear_neg,dshape_04,tube_01,incompatible,-2.0,34f9501a77f01d1f,0.7931652590437445,0.7912566661834717,0.20633703470230103,yes,Yes,0.4714980721473694,3054,1.0965374000006705,0.018846499999199295,6.1284499168396
nf4,nested,shape,qwen_1_5,clear_neg,cross_01,tube_03,incompatible,-2.0,5e65821fc1494b07,0.7249564482968202,0.7229707837104797,0.27429020404815674,yes,Yes,0.5002822279930115,3054,1.0648206000005302,0.017328800000541378,6.1284499168396
nf4,nested,shape,qwen_1_5,clear_neg,cross_02,ellipse_01,incompatible,-2.0,5e2692dab5b1beb8,0.6226244158823669,0.620639443397522,0.3761724829673767,yes,Yes,0.4917171597480774,3054,1.0713362999995297,0.02022699999724864,6.1284499168396
nf4,nested,shape,qwen_1_5,clear_neg,cross_03,tube_01,incompatible,-2.0,41b7576f78d5720f,0.7090827516270111,0.7067489624023438,0.28995975852012634,yes,Yes,0.4622776210308075,3054,1.1010129999995115,0.02064790000076755,6.1284499168396
nf4,nested,shape,qwen_1_5,clear_neg,cross_04,dshape_03,incompatible,-2.0,ade8041ee1c632c9,0.5834501385937615,0.5816140174865723,0.41523897647857666,yes,Yes,0.45926031470298767,3054,1.0973836000011943,0.014804400001594331,6.1284499168396
nf4,nested,shape,qwen_1_5,clear_neg,tube_01,cross_01,incompatible,-2.0,688144c3df251c3c,0.7632070528249238,0.7610710263252258,0.2361302226781845,yes,Yes,0.5188589692115784,3054,1.111387700002524,0.01971600000251783,6.1284499168396
nf4,nested,shape,qwen_1_5,clear_neg,tube_02,cross_01,incompatible,-2.0,9dfc926ceb6e2d66,0.766960165045862,0.764824628829956,0.23239095509052277,yes,Yes,0.481090784072876,3054,1.0724331999990682,0.020235899999534013,6.1284499168396
nf4,nested,shape,qwen_1_5,clear_neg,tube_03,cross_04,incompatible,-2.0,1c0b91fe3b72e9d5,0.7738456724679631,0.7721473574638367,0.22565799951553345,yes,Yes,0.5592023730278015,3054,1.090990900000179,0.015036799999506911,6.1284499168396
nf4,nested,shape,qwen_1_5,hard_neg,cross_03,cross_04,incompatible,-0.7001953125,528023385247be33,0.7117111498456413,0.7101148366928101,0.287642240524292,yes,Yes,0.6390054821968079,3054,1.0594810000002326,0.018077000000630505,6.1284499168396
nf4,nested,shape,qwen_1_5,hard_neg,cross_04,cross_01,incompatible,-0.2001953125,83f43c863c9d4514,0.6938863095761633,0.6924152374267578,0.3054647147655487,yes,Yes,0.6458876729011536,3054,1.049013500000001,0.020558899999741698,6.1284499168396
nf4,nested,shape,qwen_1_5,hard_neg,tube_01,tube_03,incompatible,-1.7001953125,37bfe00eeed5cef5,0.8651128240641299,0.8635817766189575,0.13464845716953278,yes,yes,0.48178720474243164,3054,1.0692029999991064,0.019298399998660898,6.1284499168396
nf4,nested,shape,qwen_1_5,hard_neg,cross_02,cross_03,incompatible,-1.9365234375,21f9bf4a8017c21c,0.7017251591730307,0.7002785205841064,0.2976599335670471,yes,Yes,0.6402706503868103,3054,1.075160500000493,0.013917399999627378,6.1284499168396
nf4,nested,shape,qwen_1_5,hard_neg,dshape_01,dshape_03,incompatible,-1.912109375,2a747b3bf4ac9c31,0.7862441978557574,0.7842319011688232,0.21320872008800507,yes,Yes,0.431354284286499,3054,1.0777637000028335,0.016595600001892308,6.1284499168396
nf4,nested,shape,qwen_1_5,hard_neg,tube_03,tube_01,incompatible,-1.7001953125,6f170d550ae9e4c6,0.8564837465325561,0.8549425601959229,0.1432580053806305,yes,yes,0.43049758672714233,3054,1.0551135999994585,0.01731840000138618,6.1284499168396
nf4,nested,shape,qwen_1_5,hard_neg,ellipse_01,ellipse_02,incompatible,-0.7001953125,42d5d883f8ee78f5,0.8158506734605981,0.8139854669570923,0.18372832238674164,yes,yes,0.44144147634506226,3054,1.0430926000008185,0.016177600002265535,6.1284499168396
nf4,nested,shape,qwen_1_5,hard_neg,dshape_02,dshape_03,incompatible,-0.7529296875,43758b88d5a7133d,0.7962419136287598,0.7943624258041382,0.203277125954628,yes,Yes,0.479313462972641,3054,1.0672440999987884,0.0183513000010862,6.1284499168396
nf4,nested,shape,qwen_1_5,hard_neg,tube_01,tube_02,incompatible,-1.2001953125,467bff81ce223648,0.8664320744128882,0.8649266958236694,0.13333585858345032,yes,yes,0.5219464898109436,3054,1.063127399997029,0.021675500000128523,6.1284499168396
nf4,nested,shape,qwen_1_5,hard_neg,tube_03,tube_02,incompatible,-1.7001953125,ca55c55562845bd5,0.8727188386485227,0.8713148832321167,0.1270764023065567,yes,yes,0.5225975513458252,3054,1.0568168999998306,0.019240699999500066,6.1284499168396
nf4,nested,shape,qwen_1_5,hard_neg,cross_04,cross_03,incompatible,-1.7001953125,231be3df731d5990,0.705586409744196,0.7040754556655884,0.29378312826156616,yes,Yes,0.637446939945221,3054,1.0733825000024808,0.016761000002588844,6.1284499168396
nf4,nested,shape,qwen_1_5,hard_neg,cross_02,cross_01,incompatible,-1.2001953125,f8891c97a35b0f7e,0.6831865501623465,0.6817634701728821,0.31615352630615234,yes,Yes,0.6409851908683777,3054,1.0658237999996345,0.015636399999493733,6.1284499168396
nf4,nested,shape,qwen_1_5,shrunk,cross_03,cross_03_c-0.3,incompatible,-0.4248046875,edc60efc09614fae,0.7043309745612711,0.7027713656425476,0.29501432180404663,yes,Yes,0.6407682299613953,3054,1.0394965999985288,0.016755500000726897,6.1284499168396
nf4,nested,shape,qwen_1_5,shrunk,cross_03,cross_03_c-1.0,incompatible,-1.4150390625,78029a92a641417a,0.7154293352621833,0.7137624025344849,0.28390762209892273,yes,Yes,0.6327420473098755,3054,1.0352940000011586,0.01567580000119051,6.1284499168396
nf4,nested,shape,qwen_1_5,shrunk,dshape_03,dshape_03_c-0.3,incompatible,-0.3623046875,d75e5f835a71d93c,0.7770142910168422,0.7752238512039185,0.22247189283370972,yes,Yes,0.5416277050971985,3054,1.0064262999985658,0.01937079999697744,6.1284499168396
nf4,nested,shape,qwen_1_5,shrunk,dshape_03,dshape_03_c-1.0,incompatible,-1.220703125,d77fbd5ac89b46a3,0.7748550679707792,0.7729989290237427,0.22460560500621796,yes,Yes,0.5323692560195923,3054,1.0377522000017052,0.024032000001170672,6.1284499168396
nf4,nested,shape,qwen_1_5,shrunk,cross_01,cross_01_c-0.3,incompatible,-0.4248046875,dc0ae0b3685a642e,0.6892764745847789,0.6881790161132812,0.31022879481315613,yes,Yes,0.6593692302703857,3054,1.0325054999993881,0.024537400000554044,6.1284499168396
nf4,nested,shape,qwen_1_5,shrunk,cross_01,cross_01_c-1.0,incompatible,-1.4150390625,ae727051aebcf0bd,0.6965662751823347,0.6954491138458252,0.302947074174881,yes,Yes,0.6606835126876831,3054,1.0426723999989918,0.021459300001879456,6.1284499168396
nf4,nested,shape,qwen_1_5,shrunk,tube_02,tube_02_c-0.3,incompatible,-0.30078125,5aa3322bcf3febfd,0.8757909143043798,0.8743752241134644,0.12400830537080765,yes,yes,0.5470752716064453,3054,1.0429207000015595,0.021276300001773052,6.1284499168396
nf4,nested,shape,qwen_1_5,shrunk,tube_02,tube_02_c-1.0,incompatible,-1.0009765625,4b1a4cd0eb4c8462,0.8711085922127523,0.869686484336853,0.1286809891462326,yes,yes,0.5018694400787354,3054,1.04892579999796,0.024673399999301182,6.1284499168396
nf4,nested,paper_v1,qwen_1_5,nominal,ellipse_01,ellipse_01,compatible,0.29981020754907156,75e27003ed8ae93a,0.674974101928864,0.6727836728096008,0.32397112250328064,yes,Yes,0.38799378275871277,1526,0.5614231999970798,0.008739799999602837,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,nominal,ellipse_02,ellipse_02,compatible,0.299813919484128,9f9a8d122211e70c,0.6325785232907887,0.6303908824920654,0.366150826215744,yes,Yes,0.4144374132156372,1526,0.6021928999980446,0.009908899999572895,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,nominal,ellipse_03,ellipse_03,compatible,0.29979681734150887,a7af3e4f5acd5368,0.6808752743366413,0.6788533926010132,0.31817707419395447,yes,Yes,0.37855270504951477,1526,0.602273000000423,0.007981299997481983,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,nominal,dshape_01,dshape_01,compatible,0.2922746466650832,b78de3844478c00a,0.5918479599798459,0.5896594524383545,0.4066427946090698,yes,Yes,0.33997422456741333,1526,0.6092685000003257,0.009424799998669187,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,nominal,dshape_02,dshape_02,compatible,0.2829689679359062,cc9e97894a81d97d,0.5874688679289315,0.5851805806159973,0.4109242558479309,yes,Yes,0.30578967928886414,1526,0.6001591999993252,0.011075300000811694,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,nominal,dshape_03,dshape_03,compatible,0.2743944415034985,82cedf3b15fd7f3f,0.5920026271983727,0.5896780490875244,0.4063953161239624,yes,Yes,0.34890419244766235,1526,0.6108865000023798,0.00951569999961066,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,nominal,dshape_04,dshape_04,compatible,0.28653652858701567,891cb7eca466fdb3,0.5982440497129973,0.5960192680358887,0.40026187896728516,yes,Yes,0.329947292804718,1526,0.5953741000012087,0.010861499999009538,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,nominal,cross_01,cross_01,compatible,0.2999096456088586,591efcaba9f53131,0.6204174112654526,0.6186686754226685,0.3785126805305481,yes,Yes,0.5253012776374817,1526,0.5910418999992544,0.009514199999102857,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,nominal,cross_02,cross_02,compatible,0.29990964560885724,15a4d556975d5c0a,0.6320421844772793,0.6301684975624084,0.3668670058250427,yes,Yes,0.5272448658943176,1526,0.5786559999978635,0.009933199999068165,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,nominal,cross_03,cross_03,compatible,0.2999096456088604,f956214ddb54ba0c,0.6437566771923254,0.6417471170425415,0.35513126850128174,yes,Yes,0.5225343704223633,1526,0.5841424999998708,0.011631400000624126,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,nominal,cross_04,cross_04,compatible,0.2999096456088599,1f9b43b475da84b7,0.6519620367021287,0.6497771739959717,0.34687161445617676,yes,Yes,0.4841606914997101,1526,0.5782501000030607,0.009830599999986589,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,nominal,tube_01,tube_01,compatible,0.29990964560885974,a43db81b2e363361,0.6787684654272236,0.6765726208686829,0.3201923370361328,yes,yes,0.35100823640823364,1526,0.5760974000004353,0.01337739999871701,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,nominal,tube_02,tube_02,compatible,0.2999096456088599,4d7dabf0a91e236c,0.662146854010689,0.6600813865661621,0.3367992639541626,yes,Yes,0.35021546483039856,1526,0.5787127000003238,0.01014239999858546,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,nominal,tube_03,tube_03,compatible,0.2999096456088598,20d45a2de9de9aab,0.6782610421617857,0.676215410232544,0.3207685947418213,yes,Yes,0.3482503294944763,1526,0.5642523999995319,0.009463699996558717,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,rotated,ellipse_01,ellipse_01_rot90,compatible,0.29981020754907156,93979c440c6e4314,0.680449086311145,0.6782293915748596,0.318508505821228,yes,Yes,0.39375001192092896,1526,0.5723474999977043,0.012184299997898052,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,rotated,ellipse_02,ellipse_02_rot90,compatible,0.299813919484128,8a4618f7e21d67d1,0.6544845356186023,0.6524033546447754,0.3444167673587799,yes,Yes,0.4197540581226349,1526,0.5686940000014147,0.009242100000847131,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,rotated,ellipse_03,ellipse_03_rot90,compatible,0.29979681734150887,ce4b6011e4b2b3a2,0.6869230906055531,0.6848053336143494,0.3121117055416107,yes,Yes,0.3765604794025421,1526,0.5651069999985339,0.01217719999840483,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,rotated,dshape_01,dshape_01_rot90,compatible,0.2922746466650832,12723ddda28cfaa6,0.6022027707623239,0.6000720262527466,0.3963897228240967,yes,Yes,0.3751400411128998,1526,0.5641649999997753,0.008961699997598771,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,rotated,dshape_02,dshape_02_rot90,compatible,0.2829689679359062,fe28a83a456eab4e,0.5959550321698097,0.5937771797180176,0.40256842970848083,yes,Yes,0.34914758801460266,1526,0.5569928000004438,0.008661800002300879,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,rotated,dshape_03,dshape_03_rot90,compatible,0.2743944415034985,c889c3af12753d89,0.6054683412155024,0.6031522750854492,0.39302247762680054,yes,Yes,0.3362317383289337,1526,0.5601131000003079,0.01134230000025127,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,rotated,dshape_04,dshape_04_rot90,compatible,0.28653652858701567,602049c59e292069,0.6006466274554956,0.5984148979187012,0.3978695571422577,yes,Yes,0.35409411787986755,1526,0.5525407999994059,0.009514299999864306,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,rotated,cross_04,cross_04_rot90,compatible,0.2999096456088599,8715cb01d1f51794,0.646894451260115,0.6447687149047852,0.3519452214241028,yes,Yes,0.4934485852718353,1526,0.5476957999999286,0.010107999998581363,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,clear_neg,ellipse_01,dshape_03,incompatible,-2.0,767343f100d48dec,0.6602646424680472,0.6579442024230957,0.3385413885116577,yes,Yes,0.3540896475315094,1526,0.5417257999979483,0.01179509999928996,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,clear_neg,ellipse_02,tube_03,incompatible,-2.0,1291cd55fcabf96f,0.6662851837140329,0.6640759110450745,0.33260828256607056,yes,yes,0.3600221872329712,1526,0.5589293999983056,0.01118750000023283,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,clear_neg,ellipse_03,tube_01,incompatible,-2.0,942fa757b26c2755,0.6839092006863312,0.6817041039466858,0.31507164239883423,yes,yes,0.3563636839389801,1526,0.5597259999995003,0.01086819999909494,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,clear_neg,dshape_01,tube_02,incompatible,-2.0,27597f7f0615bc81,0.6199016284144391,0.6178127527236938,0.3788175582885742,yes,yes,0.3157094419002533,1526,0.5818026000015379,0.008791899999778252,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,clear_neg,dshape_02,tube_03,incompatible,-2.0,359e1562489e9ce3,0.6030855232910303,0.6009315252304077,0.39549684524536133,yes,yes,0.3488059937953949,1526,0.5954878000011377,0.009080800002266187,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,clear_neg,dshape_03,tube_01,incompatible,-2.0,557a696d832a2c67,0.6018929973469104,0.5996353626251221,0.396613746881485,yes,Yes,0.3040206730365753,1526,0.5870924999981071,0.009215499998390442,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,clear_neg,dshape_04,tube_01,incompatible,-2.0,34f9501a77f01d1f,0.6081946678518809,0.6060150265693665,0.3904011845588684,yes,Yes,0.3190775513648987,1526,0.5712660999997752,0.00906379999651108,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,clear_neg,cross_01,tube_03,incompatible,-2.0,5e65821fc1494b07,0.5805611673888929,0.5787311792373657,0.4181167185306549,yes,Yes,0.41717928647994995,1526,0.5554980999986583,0.01209970000127214,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,clear_neg,cross_02,ellipse_01,incompatible,-2.0,5e2692dab5b1beb8,0.5793607809799743,0.5775766372680664,0.41934385895729065,yes,Yes,0.4575375020503998,1526,0.5550851999978477,0.011781599998357706,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,clear_neg,cross_03,tube_01,incompatible,-2.0,41b7576f78d5720f,0.591202980408852,0.5891768932342529,0.4073960483074188,yes,Yes,0.4441629946231842,1526,0.5480548000014096,0.011663500001304783,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,clear_neg,cross_04,dshape_03,incompatible,-2.0,ade8041ee1c632c9,0.5270744933419143,0.5254011154174805,0.47142404317855835,yes,Yes,0.42269977927207947,1526,0.5481842000008328,0.011613099999522092,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,clear_neg,tube_01,cross_01,incompatible,-2.0,688144c3df251c3c,0.6536807748293068,0.6512651443481445,0.345039427280426,yes,Yes,0.3554363548755646,1526,0.5491260999988299,0.008925199999794131,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,clear_neg,tube_02,cross_01,incompatible,-2.0,9dfc926ceb6e2d66,0.6521863821194319,0.6498798131942749,0.3465835154056549,yes,Yes,0.40859606862068176,1526,0.5387375999998767,0.010115400000358932,5.967661380767822
nf4,nested,paper_v1,qwen_1_5,clear_neg,tube_03,cross_04,incompatible,-2.0,1c0b91fe3b72e9d5,0.674451791806067,0.6721450090408325,0.324434757232666,yes,Yes,0.34598249197006226,1526,0.5306760999992548,0.011779099997511366,5.967661380767822
