peg_id,socket_id,label,reason,margin_mm,max_gap_mm,best_rot,fit_rots,loose,nominal,same_family
tube_02,cross_04,incompatible,,-1.6504,nan,0,,0,0,0
tube_03,cross_04,incompatible,,-2.0,nan,0,,0,0,0
circle_01,tee_01,incompatible,,-1.3213,nan,0,,0,0,0
circle_02,tee_01,incompatible,,-2.0,nan,0,,0,0,0
circle_03,tee_01,incompatible,,-2.0,nan,0,,0,0,0
circle_04,tee_01,incompatible,,-2.0,nan,0,,0,0,0
circle_05,tee_01,incompatible,,-2.0,nan,0,,0,0,0
square_01,tee_01,incompatible,,-1.7002,nan,0,,0,0,0
square_02,tee_01,incompatible,,-2.0,nan,0,,0,0,0
square_03,tee_01,incompatible,,-2.0,nan,0,,0,0,0
square_04,tee_01,incompatible,,-2.0,nan,0,,0,0,0
rect_01,tee_01,incompatible,,-2.0,nan,0,,0,0,0
rect_02,tee_01,incompatible,,-2.0,nan,0,,0,0,0
rect_03,tee_01,incompatible,,-1.9893,nan,90,,0,0,0
rect_04,tee_01,incompatible,,-2.0,nan,0,,0,0,0
rect_05,tee_01,ambiguous,boundary,0.0114,nan,90,,0,0,0
obround_01,tee_01,incompatible,,-2.0,nan,0,,0,0,0
obround_02,tee_01,incompatible,,-1.9893,nan,90,,0,0,0
obround_03,tee_01,incompatible,,-2.0,nan,0,,0,0,0
obround_04,tee_01,ambiguous,off_centre,-0.9893,nan,90,,0,0,0
ellipse_01,tee_01,incompatible,,-2.0,nan,0,,0,0,0
ellipse_02,tee_01,incompatible,,-2.0,nan,0,,0,0,0
ellipse_03,tee_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_01,tee_01,incompatible,,-1.7188,nan,180,,0,0,0
polygon_02,tee_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_03,tee_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_04,tee_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_05,tee_01,incompatible,,-2.0,nan,0,,0,0,0
dshape_01,tee_01,incompatible,,-2.0,nan,0,,0,0,0
dshape_02,tee_01,incompatible,,-2.0,nan,0,,0,0,0
dshape_03,tee_01,incompatible,,-1.9893,nan,90,,0,0,0
dshape_04,tee_01,incompatible,,-2.0,nan,0,,0,0,0
double_d_01,tee_01,incompatible,,-2.0,nan,0,,0,0,0
double_d_02,tee_01,incompatible,,-1.9893,nan,90,,0,0,0
double_d_03,tee_01,incompatible,,-2.0,nan,0,,0,0,0
cross_01,tee_01,incompatible,,-2.0,nan,0,,0,0,0
cross_02,tee_01,incompatible,,-2.0,nan,0,,0,0,0
cross_03,tee_01,incompatible,,-2.0,nan,0,,0,0,0
cross_04,tee_01,incompatible,,-2.0,nan,0,,0,0,0
tee_01,tee_01,compatible,,0.2551,0.3457,0,0,0,1,1
tee_02,tee_01,ambiguous,off_centre,-0.4121,nan,0,,0,0,1
tee_03,tee_01,incompatible,,-1.7451,nan,0,,0,0,1
ell_01,tee_01,incompatible,,-2.0,nan,0,,0,0,0
ell_02,tee_01,incompatible,,-2.0,nan,0,,0,0,0
ell_03,tee_01,incompatible,,-2.0,nan,0,,0,0,0
ell_04,tee_01,incompatible,,-2.0,nan,0,,0,0,0
ell_05,tee_01,incompatible,,-2.0,nan,0,,0,0,0
ell_06,tee_01,incompatible,,-2.0,nan,0,,0,0,0
star_01,tee_01,incompatible,,-2.0,nan,0,,0,0,0
star_02,tee_01,incompatible,,-2.0,nan,0,,0,0,0
star_03,tee_01,incompatible,,-2.0,nan,0,,0,0,0
star_04,tee_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_01,tee_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_02,tee_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_03,tee_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_04,tee_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_05,tee_01,incompatible,,-2.0,nan,0,,0,0,0
notched_01,tee_01,incompatible,,-2.0,nan,0,,0,0,0
notched_02,tee_01,incompatible,,-2.0,nan,0,,0,0,0
notched_03,tee_01,incompatible,,-2.0,nan,0,,0,0,0
notched_04,tee_01,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_01,tee_01,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_02,tee_01,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_03,tee_01,incompatible,,-1.9893,nan,90,,0,0,0
chamfered_01,tee_01,incompatible,,-2.0,nan,0,,0,0,0
chamfered_02,tee_01,incompatible,,-2.0,nan,0,,0,0,0
chamfered_03,tee_01,incompatible,,-2.0,nan,0,,0,0,0
chamfered_04,tee_01,incompatible,,-0.8262,nan,270,,0,0,0
gear_01,tee_01,incompatible,,-2.0,nan,0,,0,0,0
gear_02,tee_01,incompatible,,-2.0,nan,0,,0,0,0
gear_03,tee_01,incompatible,,-2.0,nan,0,,0,0,0
tube_01,tee_01,incompatible,,-2.0,nan,0,,0,0,0
tube_02,tee_01,incompatible,,-2.0,nan,0,,0,0,0
tube_03,tee_01,incompatible,,-2.0,nan,0,,0,0,0
circle_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
circle_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
circle_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
circle_04,tee_02,incompatible,,-2.0,nan,0,,0,0,0
circle_05,tee_02,incompatible,,-2.0,nan,0,,0,0,0
square_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
square_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
square_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
square_04,tee_02,incompatible,,-2.0,nan,0,,0,0,0
rect_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
rect_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
rect_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
rect_04,tee_02,incompatible,,-2.0,nan,0,,0,0,0
rect_05,tee_02,incompatible,,-0.7002,nan,90,,0,0,0
obround_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
obround_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
obround_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
obround_04,tee_02,incompatible,,-1.6465,nan,90,,0,0,0
ellipse_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
ellipse_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
ellipse_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_04,tee_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_05,tee_02,incompatible,,-2.0,nan,0,,0,0,0
dshape_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
dshape_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
dshape_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
dshape_04,tee_02,incompatible,,-2.0,nan,0,,0,0,0
double_d_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
double_d_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
double_d_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
cross_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
cross_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
cross_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
cross_04,tee_02,incompatible,,-2.0,nan,0,,0,0,0
tee_01,tee_02,incompatible,,-1.0879,nan,0,,0,0,1
tee_02,tee_02,compatible,,0.246,0.3545,0,0,0,1,1
tee_03,tee_02,incompatible,,-2.0,nan,0,,0,0,1
ell_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
ell_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
ell_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
ell_04,tee_02,incompatible,,-2.0,nan,0,,0,0,0
ell_05,tee_02,incompatible,,-2.0,nan,0,,0,0,0
ell_06,tee_02,incompatible,,-2.0,nan,0,,0,0,0
star_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
star_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
star_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
star_04,tee_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_04,tee_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_05,tee_02,incompatible,,-2.0,nan,0,,0,0,0
notched_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
notched_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
notched_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
notched_04,tee_02,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
chamfered_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
chamfered_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
chamfered_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
chamfered_04,tee_02,incompatible,,-1.8262,nan,270,,0,0,0
gear_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
gear_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
gear_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
tube_01,tee_02,incompatible,,-2.0,nan,0,,0,0,0
tube_02,tee_02,incompatible,,-2.0,nan,0,,0,0,0
tube_03,tee_02,incompatible,,-2.0,nan,0,,0,0,0
circle_01,tee_03,incompatible,,-1.6924,nan,0,,0,0,0
circle_02,tee_03,incompatible,,-2.0,nan,0,,0,0,0
circle_03,tee_03,incompatible,,-2.0,nan,0,,0,0,0
circle_04,tee_03,incompatible,,-2.0,nan,0,,0,0,0
circle_05,tee_03,incompatible,,-2.0,nan,0,,0,0,0
square_01,tee_03,incompatible,,-1.7002,nan,0,,0,0,0
square_02,tee_03,incompatible,,-2.0,nan,0,,0,0,0
square_03,tee_03,incompatible,,-2.0,nan,0,,0,0,0
square_04,tee_03,incompatible,,-2.0,nan,0,,0,0,0
rect_01,tee_03,incompatible,,-1.9883,nan,90,,0,0,0
rect_02,tee_03,incompatible,,-1.9883,nan,90,,0,0,0
rect_03,tee_03,incompatible,,-0.7002,nan,90,,0,0,0
rect_04,tee_03,incompatible,,-2.0,nan,0,,0,0,0
rect_05,tee_03,compatible,,0.3,6.5889,90,90 270,1,0,0
obround_01,tee_03,incompatible,,-1.9883,nan,90,,0,0,0
obround_02,tee_03,incompatible,,-0.7002,nan,90,,0,0,0
obround_03,tee_03,incompatible,,-2.0,nan,0,,0,0,0
obround_04,tee_03,compatible,,0.3,6.1211,90,90 270,1,0,0
ellipse_01,tee_03,incompatible,,-2.0,nan,0,,0,0,0
ellipse_02,tee_03,incompatible,,-1.6963,nan,90,,0,0,0
ellipse_03,tee_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_01,tee_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_02,tee_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_03,tee_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_04,tee_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_05,tee_03,incompatible,,-2.0,nan,0,,0,0,0
dshape_01,tee_03,incompatible,,-2.0,nan,0,,0,0,0
dshape_02,tee_03,incompatible,,-2.0,nan,0,,0,0,0
dshape_03,tee_03,incompatible,,-2.0,nan,0,,0,0,0
dshape_04,tee_03,incompatible,,-2.0,nan,0,,0,0,0
double_d_01,tee_03,incompatible,,-2.0,nan,0,,0,0,0
double_d_02,tee_03,incompatible,,-0.7002,nan,90,,0,0,0
double_d_03,tee_03,incompatible,,-2.0,nan,0,,0,0,0
cross_01,tee_03,incompatible,,-2.0,nan,0,,0,0,0
cross_02,tee_03,incompatible,,-2.0,nan,0,,0,0,0
cross_03,tee_03,incompatible,,-2.0,nan,0,,0,0,0
cross_04,tee_03,incompatible,,-2.0,nan,0,,0,0,0
tee_01,tee_03,incompatible,,-2.0,nan,0,,0,0,1
tee_02,tee_03,incompatible,,-1.8242,nan,0,,0,0,1
tee_03,tee_03,compatible,,0.2548,0.3457,0,0,0,1,1
ell_01,tee_03,incompatible,,-2.0,nan,0,,0,0,0
ell_02,tee_03,incompatible,,-2.0,nan,0,,0,0,0
ell_03,tee_03,incompatible,,-1.7002,nan,270,,0,0,0
ell_04,tee_03,incompatible,,-1.7002,nan,90,,0,0,0
ell_05,tee_03,incompatible,,-2.0,nan,0,,0,0,0
ell_06,tee_03,incompatible,,-2.0,nan,0,,0,0,0
star_01,tee_03,incompatible,,-2.0,nan,0,,0,0,0
star_02,tee_03,incompatible,,-2.0,nan,0,,0,0,0
star_03,tee_03,incompatible,,-2.0,nan,0,,0,0,0
star_04,tee_03,incompatible,,-2.0,nan,0,,0,0,0
keyed_01,tee_03,incompatible,,-2.0,nan,0,,0,0,0
keyed_02,tee_03,incompatible,,-2.0,nan,0,,0,0,0
keyed_03,tee_03,incompatible,,-2.0,nan,0,,0,0,0
keyed_04,tee_03,incompatible,,-2.0,nan,0,,0,0,0
keyed_05,tee_03,incompatible,,-2.0,nan,0,,0,0,0
notched_01,tee_03,incompatible,,-2.0,nan,0,,0,0,0
notched_02,tee_03,incompatible,,-2.0,nan,0,,0,0,0
notched_03,tee_03,incompatible,,-2.0,nan,0,,0,0,0
notched_04,tee_03,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_01,tee_03,incompatible,,-1.9883,nan,90,,0,0,0
trapezoid_02,tee_03,incompatible,,-1.9883,nan,90,,0,0,0
trapezoid_03,tee_03,incompatible,,-0.8906,nan,90,,0,0,0
chamfered_01,tee_03,incompatible,,-0.7969,nan,270,,0,0,0
chamfered_02,tee_03,incompatible,,-0.7969,nan,90,,0,0,0
chamfered_03,tee_03,incompatible,,-0.9219,nan,270,,0,0,0
chamfered_04,tee_03,incompatible,,-0.8262,nan,90,,0,0,0
gear_01,tee_03,incompatible,,-2.0,nan,0,,0,0,0
gear_02,tee_03,incompatible,,-2.0,nan,0,,0,0,0
gear_03,tee_03,incompatible,,-2.0,nan,0,,0,0,0
tube_01,tee_03,incompatible,,-2.0,nan,0,,0,0,0
tube_02,tee_03,incompatible,,-2.0,nan,0,,0,0,0
tube_03,tee_03,incompatible,,-2.0,nan,0,,0,0,0
circle_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
circle_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
circle_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
circle_04,ell_01,incompatible,,-2.0,nan,0,,0,0,0
circle_05,ell_01,incompatible,,-2.0,nan,0,,0,0,0
square_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
square_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
square_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
square_04,ell_01,incompatible,,-2.0,nan,0,,0,0,0
rect_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
rect_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
rect_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
rect_04,ell_01,incompatible,,-2.0,nan,0,,0,0,0
rect_05,ell_01,ambiguous,off_centre,-2.0,nan,0,,0,0,0
obround_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
obround_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
obround_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
obround_04,ell_01,ambiguous,off_centre,-2.0,nan,0,,0,0,0
ellipse_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
ellipse_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
ellipse_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_04,ell_01,incompatible,,-2.0,nan,0,,0,0,0
polygon_05,ell_01,incompatible,,-2.0,nan,0,,0,0,0
dshape_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
dshape_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
dshape_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
dshape_04,ell_01,incompatible,,-2.0,nan,0,,0,0,0
double_d_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
double_d_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
double_d_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
cross_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
cross_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
cross_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
cross_04,ell_01,incompatible,,-2.0,nan,0,,0,0,0
tee_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
tee_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
tee_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
ell_01,ell_01,compatible,,0.2346,0.3662,0,0,0,1,1
ell_02,ell_01,compatible,,0.2346,0.3662,270,270,0,0,1
ell_03,ell_01,incompatible,,-1.4688,nan,0,,0,0,1
ell_04,ell_01,incompatible,,-1.4688,nan,270,,0,0,1
ell_05,ell_01,ambiguous,off_centre,-0.4092,nan,0,,0,0,1
ell_06,ell_01,ambiguous,off_centre,-0.4092,nan,270,,0,0,1
star_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
star_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
star_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
star_04,ell_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_04,ell_01,incompatible,,-2.0,nan,0,,0,0,0
keyed_05,ell_01,incompatible,,-2.0,nan,0,,0,0,0
notched_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
notched_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
notched_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
notched_04,ell_01,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
chamfered_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
chamfered_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
chamfered_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
chamfered_04,ell_01,incompatible,,-2.0,nan,0,,0,0,0
gear_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
gear_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
gear_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
tube_01,ell_01,incompatible,,-2.0,nan,0,,0,0,0
tube_02,ell_01,incompatible,,-2.0,nan,0,,0,0,0
tube_03,ell_01,incompatible,,-2.0,nan,0,,0,0,0
circle_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
circle_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
circle_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
circle_04,ell_02,incompatible,,-2.0,nan,0,,0,0,0
circle_05,ell_02,incompatible,,-2.0,nan,0,,0,0,0
square_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
square_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
square_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
square_04,ell_02,incompatible,,-2.0,nan,0,,0,0,0
rect_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
rect_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
rect_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
rect_04,ell_02,incompatible,,-2.0,nan,0,,0,0,0
rect_05,ell_02,ambiguous,off_centre,-2.0,nan,0,,0,0,0
obround_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
obround_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
obround_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
obround_04,ell_02,ambiguous,off_centre,-2.0,nan,0,,0,0,0
ellipse_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
ellipse_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
ellipse_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_04,ell_02,incompatible,,-2.0,nan,0,,0,0,0
polygon_05,ell_02,incompatible,,-2.0,nan,0,,0,0,0
dshape_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
dshape_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
dshape_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
dshape_04,ell_02,incompatible,,-2.0,nan,0,,0,0,0
double_d_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
double_d_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
double_d_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
cross_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
cross_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
cross_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
cross_04,ell_02,incompatible,,-2.0,nan,0,,0,0,0
tee_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
tee_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
tee_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
ell_01,ell_02,compatible,,0.2346,0.3662,90,90,0,0,1
ell_02,ell_02,compatible,,0.2346,0.3662,0,0,0,1,1
ell_03,ell_02,incompatible,,-1.4688,nan,90,,0,0,1
ell_04,ell_02,incompatible,,-1.4688,nan,0,,0,0,1
ell_05,ell_02,ambiguous,off_centre,-0.4092,nan,90,,0,0,1
ell_06,ell_02,ambiguous,off_centre,-0.4092,nan,0,,0,0,1
star_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
star_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
star_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
star_04,ell_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_04,ell_02,incompatible,,-2.0,nan,0,,0,0,0
keyed_05,ell_02,incompatible,,-2.0,nan,0,,0,0,0
notched_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
notched_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
notched_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
notched_04,ell_02,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
trapezoid_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
chamfered_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
chamfered_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
chamfered_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
chamfered_04,ell_02,incompatible,,-2.0,nan,0,,0,0,0
gear_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
gear_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
gear_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
tube_01,ell_02,incompatible,,-2.0,nan,0,,0,0,0
tube_02,ell_02,incompatible,,-2.0,nan,0,,0,0,0
tube_03,ell_02,incompatible,,-2.0,nan,0,,0,0,0
circle_01,ell_03,incompatible,,-2.0,nan,0,,0,0,0
circle_02,ell_03,incompatible,,-2.0,nan,0,,0,0,0
circle_03,ell_03,incompatible,,-2.0,nan,0,,0,0,0
circle_04,ell_03,incompatible,,-2.0,nan,0,,0,0,0
circle_05,ell_03,incompatible,,-2.0,nan,0,,0,0,0
square_01,ell_03,incompatible,,-2.0,nan,0,,0,0,0
square_02,ell_03,incompatible,,-2.0,nan,0,,0,0,0
square_03,ell_03,incompatible,,-2.0,nan,0,,0,0,0
square_04,ell_03,incompatible,,-2.0,nan,0,,0,0,0
rect_01,ell_03,incompatible,,-2.0,nan,0,,0,0,0
rect_02,ell_03,incompatible,,-2.0,nan,0,,0,0,0
rect_03,ell_03,incompatible,,-2.0,nan,0,,0,0,0
rect_04,ell_03,incompatible,,-2.0,nan,0,,0,0,0
rect_05,ell_03,ambiguous,off_centre,-1.7412,nan,0,,0,0,0
obround_01,ell_03,incompatible,,-2.0,nan,0,,0,0,0
obround_02,ell_03,incompatible,,-2.0,nan,0,,0,0,0
obround_03,ell_03,incompatible,,-2.0,nan,0,,0,0,0
obround_04,ell_03,ambiguous,off_centre,-1.7412,nan,0,,0,0,0
ellipse_01,ell_03,incompatible,,-2.0,nan,0,,0,0,0
ellipse_02,ell_03,incompatible,,-2.0,nan,0,,0,0,0
ellipse_03,ell_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_01,ell_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_02,ell_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_03,ell_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_04,ell_03,incompatible,,-2.0,nan,0,,0,0,0
polygon_05,ell_03,incompatible,,-2.0,nan,0,,0,0,0
dshape_01,ell_03,incompatible,,-2.0,nan,0,,0,0,0
dshape_02,ell_03,incompatible,,-2.0,nan,0,,0,0,0
dshape_03,ell_03,incompatible,,-2.0,nan,0,,0,0,0
dshape_04,ell_03,incompatible,,-2.0,nan,0,,0,0,0
double_d_01,ell_03,incompatible,,-2.0,nan,0,,0,0,0
double_d_02,ell_03,incompatible,,-2.0,nan,0,,0,0,0
double_d_03,ell_03,incompatible,,-2.0,nan,0,,0,0,0
cross_01,ell_03,incompatible,,-2.0,nan,0,,0,0,0
cross_02,ell_03,incompatible,,-2.0,nan,0,,0,0,0
cross_03,ell_03,incompatible,,-2.0,nan,0,,0,0,0
cross_04,ell_03,incompatible,,-2.0,nan,0,,0,0,0
tee_01,ell_03,incompatible,,-2.0,nan,0,,0,0,0
tee_02,ell_03,incompatible,,-2.0,nan,0,,0,0,0
tee_03,ell_03,incompatible,,-2.0,nan,0,,0,0,0
ell_01,ell_03,incompatible,,-2.0,nan,0,,0,0,1
ell_02,ell_03,incompatible,,-2.0,nan,0,,0,0,1
ell_03,ell_03,compatible,,0.2417,0.3584,0,0,0,1,1
ell_04,ell_03,incompatible,,-2.0,nan,0,,0,0,1
ell_05,ell_03,incompatible,,-2.0,nan,0,,0,0,1
ell_06,ell_03,incompatible,,-2.0,nan,0,,0,0,1
star_01,ell_03,incompatible,,-2.0,nan,0,,0,0,0
star_02,ell_03,incompatible,,-2.0,nan,0,,0,0,0
star_03,ell_03,incompatible,,-2.0,nan,0,,0,0,0
star_04,ell_03,incompatible,,-2.0,nan,0,,0,0,0
keyed_01,ell_03,incompatible,,-2.0,nan,0,,0,0,0
