split,family,peg_id,cand_id,offset_mm,label,reason,margin_mm,peg_v1,peg_v2,socket_v1,socket_v2,p_yes,answer,top_prob,image_margin_mm,image_fits,accept_tau,accept_yes
test,keyed,keyed_02,keyed_02_ap-0.30,-0.3,incompatible,,-0.3984,data/renders/procedural/keyed_02_peg_v1.png,data/renders/procedural/keyed_02_peg_v2.png,data/renders/aperture/keyed_02_ap-0.30_socket_v1.png,data/renders/aperture/keyed_02_ap-0.30_socket_v2.png,0.8045269900217895,yes,0.7047383785247803,-0.4335,0,1,1
test,keyed,keyed_02,keyed_02_ap-0.60,-0.6,incompatible,,-0.7949,data/renders/procedural/keyed_02_peg_v1.png,data/renders/procedural/keyed_02_peg_v2.png,data/renders/aperture/keyed_02_ap-0.60_socket_v1.png,data/renders/aperture/keyed_02_ap-0.60_socket_v2.png,0.8059402980353869,yes,0.7138305306434631,-0.8153,0,1,1
test,keyed,keyed_02,keyed_02_ap-1.20,-1.2,incompatible,,-1.5879,data/renders/procedural/keyed_02_peg_v1.png,data/renders/procedural/keyed_02_peg_v2.png,data/renders/aperture/keyed_02_ap-1.20_socket_v1.png,data/renders/aperture/keyed_02_ap-1.20_socket_v2.png,0.8130902950477363,yes,0.7239478230476379,-1.6306,0,1,1
test,keyed,keyed_03,keyed_03,0.3,compatible,,0.2999,data/renders/procedural/keyed_03_peg_v1.png,data/renders/procedural/keyed_03_peg_v2.png,data/renders/procedural/keyed_03_socket_v1.png,data/renders/procedural/keyed_03_socket_v2.png,0.8214370395595013,yes,0.6953638195991516,0.3028,1,1,1
test,keyed,keyed_03,keyed_03_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/keyed_03_peg_v1.png,data/renders/procedural/keyed_03_peg_v2.png,data/renders/aperture/keyed_03_ap+0.10_socket_v1.png,data/renders/aperture/keyed_03_ap+0.10_socket_v2.png,0.8219374305850224,yes,0.6957902312278748,0.0958,1,1,1
test,keyed,keyed_03,keyed_03_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/keyed_03_peg_v1.png,data/renders/procedural/keyed_03_peg_v2.png,data/renders/aperture/keyed_03_ap+0.00_socket_v1.png,data/renders/aperture/keyed_03_ap+0.00_socket_v2.png,0.8243600819993108,yes,0.6994800567626953,0.0677,1,1,1
test,keyed,keyed_03,keyed_03_ap-0.10,-0.1,ambiguous,off_centre,-0.1416,data/renders/procedural/keyed_03_peg_v1.png,data/renders/procedural/keyed_03_peg_v2.png,data/renders/aperture/keyed_03_ap-0.10_socket_v1.png,data/renders/aperture/keyed_03_ap-0.10_socket_v2.png,0.8281812153419462,yes,0.7059977054595947,-0.1514,0,1,1
test,keyed,keyed_03,keyed_03_ap-0.30,-0.3,incompatible,,-0.4248,data/renders/procedural/keyed_03_peg_v1.png,data/renders/procedural/keyed_03_peg_v2.png,data/renders/aperture/keyed_03_ap-0.30_socket_v1.png,data/renders/aperture/keyed_03_ap-0.30_socket_v2.png,0.8217002503939089,yes,0.6799349784851074,-0.4335,0,1,1
test,keyed,keyed_03,keyed_03_ap-0.60,-0.6,incompatible,,-0.8486,data/renders/procedural/keyed_03_peg_v1.png,data/renders/procedural/keyed_03_peg_v2.png,data/renders/aperture/keyed_03_ap-0.60_socket_v1.png,data/renders/aperture/keyed_03_ap-0.60_socket_v2.png,0.8272735183049523,yes,0.6899896860122681,-0.8618,0,1,1
test,keyed,keyed_03,keyed_03_ap-1.20,-1.2,incompatible,,-1.6973,data/renders/procedural/keyed_03_peg_v1.png,data/renders/procedural/keyed_03_peg_v2.png,data/renders/aperture/keyed_03_ap-1.20_socket_v1.png,data/renders/aperture/keyed_03_ap-1.20_socket_v2.png,0.8259743994732469,yes,0.6992141008377075,-1.7236,0,1,1
test,keyed,keyed_04,keyed_04,0.3,compatible,,0.2463,data/renders/procedural/keyed_04_peg_v1.png,data/renders/procedural/keyed_04_peg_v2.png,data/renders/procedural/keyed_04_socket_v1.png,data/renders/procedural/keyed_04_socket_v2.png,0.8201902704015704,yes,0.6693825721740723,0.1915,1,1,1
test,keyed,keyed_04,keyed_04_ap+0.10,0.1,compatible,,0.0812,data/renders/procedural/keyed_04_peg_v1.png,data/renders/procedural/keyed_04_peg_v2.png,data/renders/aperture/keyed_04_ap+0.10_socket_v1.png,data/renders/aperture/keyed_04_ap+0.10_socket_v2.png,0.8218718149106796,yes,0.6707592606544495,0.0958,1,1,1
test,keyed,keyed_04,keyed_04_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/keyed_04_peg_v1.png,data/renders/procedural/keyed_04_peg_v2.png,data/renders/aperture/keyed_04_ap+0.00_socket_v1.png,data/renders/aperture/keyed_04_ap+0.00_socket_v2.png,0.819532433837044,yes,0.6590619683265686,-0.0677,0,1,1
test,keyed,keyed_04,keyed_04_ap-0.10,-0.1,ambiguous,off_centre,-0.1436,data/renders/procedural/keyed_04_peg_v1.png,data/renders/procedural/keyed_04_peg_v2.png,data/renders/aperture/keyed_04_ap-0.10_socket_v1.png,data/renders/aperture/keyed_04_ap-0.10_socket_v2.png,0.819975076349029,yes,0.6633943915367126,-0.1915,0,1,1
test,keyed,keyed_04,keyed_04_ap-0.30,-0.3,incompatible,,-0.4287,data/renders/procedural/keyed_04_peg_v1.png,data/renders/procedural/keyed_04_peg_v2.png,data/renders/aperture/keyed_04_ap-0.30_socket_v1.png,data/renders/aperture/keyed_04_ap-0.30_socket_v2.png,0.8224557875896332,yes,0.6769192814826965,-0.4335,0,1,1
test,keyed,keyed_04,keyed_04_ap-0.60,-0.6,incompatible,,-0.8574,data/renders/procedural/keyed_04_peg_v1.png,data/renders/procedural/keyed_04_peg_v2.png,data/renders/aperture/keyed_04_ap-0.60_socket_v1.png,data/renders/aperture/keyed_04_ap-0.60_socket_v2.png,0.8214563720117464,yes,0.6723361611366272,-0.8671,0,1,1
test,keyed,keyed_04,keyed_04_ap-1.20,-1.2,incompatible,,-1.7158,data/renders/procedural/keyed_04_peg_v1.png,data/renders/procedural/keyed_04_peg_v2.png,data/renders/aperture/keyed_04_ap-1.20_socket_v1.png,data/renders/aperture/keyed_04_ap-1.20_socket_v2.png,0.818755312064213,yes,0.6604688167572021,-1.7262,0,1,1
test,keyed,keyed_05,keyed_05,0.3,compatible,,0.2674,data/renders/procedural/keyed_05_peg_v1.png,data/renders/procedural/keyed_05_peg_v2.png,data/renders/procedural/keyed_05_socket_v1.png,data/renders/procedural/keyed_05_socket_v2.png,0.8145976081771125,yes,0.7189531326293945,0.2708,1,1,1
test,keyed,keyed_05,keyed_05_ap+0.10,0.1,compatible,,0.0887,data/renders/procedural/keyed_05_peg_v1.png,data/renders/procedural/keyed_05_peg_v2.png,data/renders/aperture/keyed_05_ap+0.10_socket_v1.png,data/renders/aperture/keyed_05_ap+0.10_socket_v2.png,0.814323441540636,yes,0.7200154662132263,0.0677,1,1,1
test,keyed,keyed_05,keyed_05_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/keyed_05_peg_v1.png,data/renders/procedural/keyed_05_peg_v2.png,data/renders/aperture/keyed_05_ap+0.00_socket_v1.png,data/renders/aperture/keyed_05_ap+0.00_socket_v2.png,0.8176833990807264,yes,0.735210120677948,0.0677,1,1,1
test,keyed,keyed_05,keyed_05_ap-0.10,-0.1,ambiguous,off_centre,-0.1338,data/renders/procedural/keyed_05_peg_v1.png,data/renders/procedural/keyed_05_peg_v2.png,data/renders/aperture/keyed_05_ap-0.10_socket_v1.png,data/renders/aperture/keyed_05_ap-0.10_socket_v2.png,0.8126363845113502,yes,0.7223208546638489,-0.2031,0,1,1
test,keyed,keyed_05,keyed_05_ap-0.30,-0.3,incompatible,,-0.4014,data/renders/procedural/keyed_05_peg_v1.png,data/renders/procedural/keyed_05_peg_v2.png,data/renders/aperture/keyed_05_ap-0.30_socket_v1.png,data/renders/aperture/keyed_05_ap-0.30_socket_v2.png,0.8123287579064606,yes,0.7182574272155762,-0.4119,0,1,1
test,keyed,keyed_05,keyed_05_ap-0.60,-0.6,incompatible,,-0.8018,data/renders/procedural/keyed_05_peg_v1.png,data/renders/procedural/keyed_05_peg_v2.png,data/renders/aperture/keyed_05_ap-0.60_socket_v1.png,data/renders/aperture/keyed_05_ap-0.60_socket_v2.png,0.8144289904571601,yes,0.7214121222496033,-0.772,0,1,1
test,keyed,keyed_05,keyed_05_ap-1.20,-1.2,incompatible,,-1.6025,data/renders/procedural/keyed_05_peg_v1.png,data/renders/procedural/keyed_05_peg_v2.png,data/renders/aperture/keyed_05_ap-1.20_socket_v1.png,data/renders/aperture/keyed_05_ap-1.20_socket_v2.png,0.8122240115377634,yes,0.7168697714805603,-1.5865,0,1,1
calib,notched,notched_01,notched_01,0.3,compatible,,0.2389,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/procedural/notched_01_socket_v1.png,data/renders/procedural/notched_01_socket_v2.png,0.8037593732201478,yes,0.6753788590431213,0.2031,1,1,1
calib,notched,notched_01,notched_01_ap+0.10,0.1,compatible,,0.0787,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/aperture/notched_01_ap+0.10_socket_v1.png,data/renders/aperture/notched_01_ap+0.10_socket_v2.png,0.8001167481347008,yes,0.6566091179847717,0.0677,1,1,1
calib,notched,notched_01,notched_01_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/aperture/notched_01_ap+0.00_socket_v1.png,data/renders/aperture/notched_01_ap+0.00_socket_v2.png,0.8032469609354955,yes,0.6646145582199097,0.0677,1,1,1
calib,notched,notched_01,notched_01_ap-0.10,-0.1,ambiguous,off_centre,-0.1582,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/aperture/notched_01_ap-0.10_socket_v1.png,data/renders/aperture/notched_01_ap-0.10_socket_v2.png,0.805504065098395,yes,0.6700041890144348,-0.1915,0,1,1
calib,notched,notched_01,notched_01_ap-0.30,-0.3,incompatible,,-0.4746,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/aperture/notched_01_ap-0.30_socket_v1.png,data/renders/aperture/notched_01_ap-0.30_socket_v2.png,0.8019407120380849,yes,0.6525413393974304,-0.4335,0,1,1
calib,notched,notched_01,notched_01_ap-0.60,-0.6,incompatible,,-0.9531,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/aperture/notched_01_ap-0.60_socket_v1.png,data/renders/aperture/notched_01_ap-0.60_socket_v2.png,0.8012531454540314,yes,0.6519690155982971,-0.9109,0,1,1
calib,notched,notched_01,notched_01_ap-1.20,-1.2,incompatible,,-1.9277,data/renders/procedural/notched_01_peg_v1.png,data/renders/procedural/notched_01_peg_v2.png,data/renders/aperture/notched_01_ap-1.20_socket_v1.png,data/renders/aperture/notched_01_ap-1.20_socket_v2.png,0.8026095344711116,yes,0.6640807390213013,-1.8825,0,1,1
calib,notched,notched_02,notched_02,0.3,compatible,,0.2017,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/procedural/notched_02_socket_v1.png,data/renders/procedural/notched_02_socket_v2.png,0.7717456483363611,yes,0.6108119487762451,0.2031,1,0,1
calib,notched,notched_02,notched_02_ap+0.10,0.1,compatible,,0.0652,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/aperture/notched_02_ap+0.10_socket_v1.png,data/renders/aperture/notched_02_ap+0.10_socket_v2.png,0.7616557693107266,yes,0.6047419905662537,0.0677,1,0,1
calib,notched,notched_02,notched_02_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/aperture/notched_02_ap+0.00_socket_v1.png,data/renders/aperture/notched_02_ap+0.00_socket_v2.png,0.7620310340109512,yes,0.5931169986724854,0.0677,1,0,1
calib,notched,notched_02,notched_02_ap-0.10,-0.1,ambiguous,off_centre,-0.1787,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/aperture/notched_02_ap-0.10_socket_v1.png,data/renders/aperture/notched_02_ap-0.10_socket_v2.png,0.7617553485338924,yes,0.5908401012420654,-0.2441,0,0,1
calib,notched,notched_02,notched_02_ap-0.30,-0.3,incompatible,,-0.5391,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/aperture/notched_02_ap-0.30_socket_v1.png,data/renders/aperture/notched_02_ap-0.30_socket_v2.png,0.7600731519665587,yes,0.5636466145515442,-0.5288,0,0,1
calib,notched,notched_02,notched_02_ap-0.60,-0.6,incompatible,,-2.0,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/aperture/notched_02_ap-0.60_socket_v1.png,data/renders/aperture/notched_02_ap-0.60_socket_v2.png,0.757760240374238,yes,0.6091675162315369,-2.5729,0,0,1
calib,notched,notched_02,notched_02_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/notched_02_peg_v1.png,data/renders/procedural/notched_02_peg_v2.png,data/renders/aperture/notched_02_ap-1.20_socket_v1.png,data/renders/aperture/notched_02_ap-1.20_socket_v2.png,0.7563178119959605,yes,0.5886649489402771,-3.2556,0,0,1
calib,notched,notched_03,notched_03,0.3,compatible,,0.2017,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/procedural/notched_03_socket_v1.png,data/renders/procedural/notched_03_socket_v2.png,0.7875760699193136,yes,0.6426962614059448,0.2031,1,0,1
calib,notched,notched_03,notched_03_ap+0.10,0.1,compatible,,0.0652,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/aperture/notched_03_ap+0.10_socket_v1.png,data/renders/aperture/notched_03_ap+0.10_socket_v2.png,0.7733886137950078,yes,0.6101493239402771,0.0677,1,0,1
calib,notched,notched_03,notched_03_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/aperture/notched_03_ap+0.00_socket_v1.png,data/renders/aperture/notched_03_ap+0.00_socket_v2.png,0.7781982659122393,yes,0.6237804889678955,0.0677,1,0,1
calib,notched,notched_03,notched_03_ap-0.10,-0.1,ambiguous,off_centre,-0.1787,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/aperture/notched_03_ap-0.10_socket_v1.png,data/renders/aperture/notched_03_ap-0.10_socket_v2.png,0.7803915638724713,yes,0.6216559410095215,-0.2441,0,0,1
calib,notched,notched_03,notched_03_ap-0.30,-0.3,incompatible,,-0.5391,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/aperture/notched_03_ap-0.30_socket_v1.png,data/renders/aperture/notched_03_ap-0.30_socket_v2.png,0.7700960192456355,yes,0.6035035252571106,-0.5288,0,0,1
calib,notched,notched_03,notched_03_ap-0.60,-0.6,incompatible,,-2.0,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/aperture/notched_03_ap-0.60_socket_v1.png,data/renders/aperture/notched_03_ap-0.60_socket_v2.png,0.7617542478047905,yes,0.5908563733100891,-2.5729,0,0,1
calib,notched,notched_03,notched_03_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/notched_03_peg_v1.png,data/renders/procedural/notched_03_peg_v2.png,data/renders/aperture/notched_03_ap-1.20_socket_v1.png,data/renders/aperture/notched_03_ap-1.20_socket_v2.png,0.7656140782239858,yes,0.6079277396202087,-3.2556,0,0,1
calib,notched,notched_04,notched_04,0.3,compatible,,0.2106,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/procedural/notched_04_socket_v1.png,data/renders/procedural/notched_04_socket_v2.png,0.8145039596762432,yes,0.6775586605072021,0.3028,1,1,1
calib,notched,notched_04,notched_04_ap+0.10,0.1,compatible,,0.0688,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/aperture/notched_04_ap+0.10_socket_v1.png,data/renders/aperture/notched_04_ap+0.10_socket_v2.png,0.8115685224667671,yes,0.6853401064872742,0.1354,1,1,1
calib,notched,notched_04,notched_04_ap+0.00,0.0,ambiguous,boundary,0.0,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/aperture/notched_04_ap+0.00_socket_v1.png,data/renders/aperture/notched_04_ap+0.00_socket_v2.png,0.8085475696219507,yes,0.6725859642028809,0.0677,1,1,1
calib,notched,notched_04,notched_04_ap-0.10,-0.1,ambiguous,off_centre,-0.167,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/aperture/notched_04_ap-0.10_socket_v1.png,data/renders/aperture/notched_04_ap-0.10_socket_v2.png,0.8101641866770068,yes,0.6774210333824158,-0.1514,0,1,1
calib,notched,notched_04,notched_04_ap-0.30,-0.3,incompatible,,-0.501,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/aperture/notched_04_ap-0.30_socket_v1.png,data/renders/aperture/notched_04_ap-0.30_socket_v2.png,0.8127388030582965,yes,0.6760838627815247,-0.4883,0,1,1
calib,notched,notched_04,notched_04_ap-0.60,-0.6,incompatible,,-1.0117,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/aperture/notched_04_ap-0.60_socket_v1.png,data/renders/aperture/notched_04_ap-0.60_socket_v2.png,0.8090558678339319,yes,0.6621493697166443,-1.0156,0,1,1
calib,notched,notched_04,notched_04_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/notched_04_peg_v1.png,data/renders/procedural/notched_04_peg_v2.png,data/renders/aperture/notched_04_ap-1.20_socket_v1.png,data/renders/aperture/notched_04_ap-1.20_socket_v2.png,0.8108017188692559,yes,0.663599967956543,-2.0312,0,1,1
test,obround,obround_01,obround_01,0.3,compatible,,0.2999,data/renders/procedural/obround_01_peg_v1.png,data/renders/procedural/obround_01_peg_v2.png,data/renders/procedural/obround_01_socket_v1.png,data/renders/procedural/obround_01_socket_v2.png,0.8189001582353193,yes,0.7227200269699097,0.3028,1,1,1
test,obround,obround_01,obround_01_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/obround_01_peg_v1.png,data/renders/procedural/obround_01_peg_v2.png,data/renders/aperture/obround_01_ap+0.10_socket_v1.png,data/renders/aperture/obround_01_ap+0.10_socket_v2.png,0.8152050850228454,yes,0.7270124554634094,0.0958,1,1,1
test,obround,obround_01,obround_01_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/obround_01_peg_v1.png,data/renders/procedural/obround_01_peg_v2.png,data/renders/aperture/obround_01_ap+0.00_socket_v1.png,data/renders/aperture/obround_01_ap+0.00_socket_v2.png,0.8181608280856975,yes,0.7332462072372437,-0.0677,0,1,1
test,obround,obround_01,obround_01_ap-0.10,-0.1,ambiguous,off_centre,-0.1006,data/renders/procedural/obround_01_peg_v1.png,data/renders/procedural/obround_01_peg_v2.png,data/renders/aperture/obround_01_ap-0.10_socket_v1.png,data/renders/aperture/obround_01_ap-0.10_socket_v2.png,0.8215200927022572,yes,0.7289039492607117,-0.1514,0,1,1
test,obround,obround_01,obround_01_ap-0.30,-0.3,incompatible,,-0.3008,data/renders/procedural/obround_01_peg_v1.png,data/renders/procedural/obround_01_peg_v2.png,data/renders/aperture/obround_01_ap-0.30_socket_v1.png,data/renders/aperture/obround_01_ap-0.30_socket_v2.png,0.8079077076239191,yes,0.7142447829246521,-0.3385,0,1,1
test,obround,obround_01,obround_01_ap-0.60,-0.6,incompatible,,-0.6006,data/renders/procedural/obround_01_peg_v1.png,data/renders/procedural/obround_01_peg_v2.png,data/renders/aperture/obround_01_ap-0.60_socket_v1.png,data/renders/aperture/obround_01_ap-0.60_socket_v2.png,0.812333981779756,yes,0.7182003259658813,-0.6242,0,1,1
test,obround,obround_01,obround_01_ap-1.20,-1.2,incompatible,,-1.2012,data/renders/procedural/obround_01_peg_v1.png,data/renders/procedural/obround_01_peg_v2.png,data/renders/aperture/obround_01_ap-1.20_socket_v1.png,data/renders/aperture/obround_01_ap-1.20_socket_v2.png,0.8083012871008245,yes,0.7196133732795715,-1.2206,0,1,1
test,obround,obround_02,obround_02,0.3,compatible,,0.2999,data/renders/procedural/obround_02_peg_v1.png,data/renders/procedural/obround_02_peg_v2.png,data/renders/procedural/obround_02_socket_v1.png,data/renders/procedural/obround_02_socket_v2.png,0.8184194375248204,yes,0.7369434833526611,0.3028,1,1,1
test,obround,obround_02,obround_02_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/obround_02_peg_v1.png,data/renders/procedural/obround_02_peg_v2.png,data/renders/aperture/obround_02_ap+0.10_socket_v1.png,data/renders/aperture/obround_02_ap+0.10_socket_v2.png,0.8160855295045993,yes,0.734840989112854,0.1354,1,1,1
test,obround,obround_02,obround_02_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/obround_02_peg_v1.png,data/renders/procedural/obround_02_peg_v2.png,data/renders/aperture/obround_02_ap+0.00_socket_v1.png,data/renders/aperture/obround_02_ap+0.00_socket_v2.png,0.8163166285829966,yes,0.733928918838501,-0.0677,0,1,1
test,obround,obround_02,obround_02_ap-0.10,-0.1,ambiguous,off_centre,-0.1006,data/renders/procedural/obround_02_peg_v1.png,data/renders/procedural/obround_02_peg_v2.png,data/renders/aperture/obround_02_ap-0.10_socket_v1.png,data/renders/aperture/obround_02_ap-0.10_socket_v2.png,0.8181039354977256,yes,0.7366642951965332,-0.2031,0,1,1
test,obround,obround_02,obround_02_ap-0.30,-0.3,incompatible,,-0.3008,data/renders/procedural/obround_02_peg_v1.png,data/renders/procedural/obround_02_peg_v2.png,data/renders/aperture/obround_02_ap-0.30_socket_v1.png,data/renders/aperture/obround_02_ap-0.30_socket_v2.png,0.820644346203399,yes,0.737821102142334,-0.3385,0,1,1
test,obround,obround_02,obround_02_ap-0.60,-0.6,incompatible,,-0.6006,data/renders/procedural/obround_02_peg_v1.png,data/renders/procedural/obround_02_peg_v2.png,data/renders/aperture/obround_02_ap-0.60_socket_v1.png,data/renders/aperture/obround_02_ap-0.60_socket_v2.png,0.8180708305667408,yes,0.7319796085357666,-0.6242,0,1,1
test,obround,obround_02,obround_02_ap-1.20,-1.2,incompatible,,-1.2012,data/renders/procedural/obround_02_peg_v1.png,data/renders/procedural/obround_02_peg_v2.png,data/renders/aperture/obround_02_ap-1.20_socket_v1.png,data/renders/aperture/obround_02_ap-1.20_socket_v2.png,0.8204175011628234,yes,0.7387579083442688,-1.2206,0,1,1
test,obround,obround_03,obround_03,0.3,compatible,,0.2999,data/renders/procedural/obround_03_peg_v1.png,data/renders/procedural/obround_03_peg_v2.png,data/renders/procedural/obround_03_socket_v1.png,data/renders/procedural/obround_03_socket_v2.png,0.8298093518435306,yes,0.7152599096298218,0.3028,1,1,1
test,obround,obround_03,obround_03_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/obround_03_peg_v1.png,data/renders/procedural/obround_03_peg_v2.png,data/renders/aperture/obround_03_ap+0.10_socket_v1.png,data/renders/aperture/obround_03_ap+0.10_socket_v2.png,0.82285982187766,yes,0.7014325857162476,0.1354,1,1,1
test,obround,obround_03,obround_03_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/obround_03_peg_v1.png,data/renders/procedural/obround_03_peg_v2.png,data/renders/aperture/obround_03_ap+0.00_socket_v1.png,data/renders/aperture/obround_03_ap+0.00_socket_v2.png,0.8259213142644177,yes,0.7134007811546326,-0.0677,0,1,1
test,obround,obround_03,obround_03_ap-0.10,-0.1,ambiguous,off_centre,-0.1006,data/renders/procedural/obround_03_peg_v1.png,data/renders/procedural/obround_03_peg_v2.png,data/renders/aperture/obround_03_ap-0.10_socket_v1.png,data/renders/aperture/obround_03_ap-0.10_socket_v2.png,0.8278587528793029,yes,0.7165724039077759,-0.1354,0,1,1
test,obround,obround_03,obround_03_ap-0.30,-0.3,incompatible,,-0.3008,data/renders/procedural/obround_03_peg_v1.png,data/renders/procedural/obround_03_peg_v2.png,data/renders/aperture/obround_03_ap-0.30_socket_v1.png,data/renders/aperture/obround_03_ap-0.30_socket_v2.png,0.8220208534914578,yes,0.7172835469245911,-0.3385,0,1,1
test,obround,obround_03,obround_03_ap-0.60,-0.6,incompatible,,-0.6006,data/renders/procedural/obround_03_peg_v1.png,data/renders/procedural/obround_03_peg_v2.png,data/renders/aperture/obround_03_ap-0.60_socket_v1.png,data/renders/aperture/obround_03_ap-0.60_socket_v2.png,0.8257512814384693,yes,0.7162413597106934,-0.6242,0,1,1
test,obround,obround_03,obround_03_ap-1.20,-1.2,incompatible,,-1.2012,data/renders/procedural/obround_03_peg_v1.png,data/renders/procedural/obround_03_peg_v2.png,data/renders/aperture/obround_03_ap-1.20_socket_v1.png,data/renders/aperture/obround_03_ap-1.20_socket_v2.png,0.8198953249987024,yes,0.7125582695007324,-1.2206,0,1,1
test,polygon,polygon_01,polygon_01,0.3,compatible,,0.2999,data/renders/procedural/polygon_01_peg_v1.png,data/renders/procedural/polygon_01_peg_v2.png,data/renders/procedural/polygon_01_socket_v1.png,data/renders/procedural/polygon_01_socket_v2.png,0.7999988181842762,yes,0.6671099662780762,0.3385,1,1,1
test,polygon,polygon_01,polygon_01_ap+0.10,0.1,compatible,,0.1,data/renders/procedural/polygon_01_peg_v1.png,data/renders/procedural/polygon_01_peg_v2.png,data/renders/aperture/polygon_01_ap+0.10_socket_v1.png,data/renders/aperture/polygon_01_ap+0.10_socket_v2.png,0.7898363900480881,yes,0.6330617666244507,0.1354,1,1,1
test,polygon,polygon_01,polygon_01_ap+0.00,0.0,ambiguous,boundary,-0.001,data/renders/procedural/polygon_01_peg_v1.png,data/renders/procedural/polygon_01_peg_v2.png,data/renders/aperture/polygon_01_ap+0.00_socket_v1.png,data/renders/aperture/polygon_01_ap+0.00_socket_v2.png,0.7920656749889625,yes,0.6207417249679565,-0.0677,0,1,1
test,polygon,polygon_01,polygon_01_ap-0.10,-0.1,incompatible,,-0.2002,data/renders/procedural/polygon_01_peg_v1.png,data/renders/procedural/polygon_01_peg_v2.png,data/renders/aperture/polygon_01_ap-0.10_socket_v1.png,data/renders/aperture/polygon_01_ap-0.10_socket_v2.png,0.7929360453273111,yes,0.6296347975730896,-0.1915,0,1,1
test,polygon,polygon_01,polygon_01_ap-0.30,-0.3,incompatible,,-0.6006,data/renders/procedural/polygon_01_peg_v1.png,data/renders/procedural/polygon_01_peg_v2.png,data/renders/aperture/polygon_01_ap-0.30_socket_v1.png,data/renders/aperture/polygon_01_ap-0.30_socket_v2.png,0.7928341283485633,yes,0.621345579624176,-0.5824,0,1,1
test,polygon,polygon_01,polygon_01_ap-0.60,-0.6,incompatible,,-1.2012,data/renders/procedural/polygon_01_peg_v1.png,data/renders/procedural/polygon_01_peg_v2.png,data/renders/aperture/polygon_01_ap-0.60_socket_v1.png,data/renders/aperture/polygon_01_ap-0.60_socket_v2.png,0.7922845476790663,yes,0.6230158805847168,-1.2188,0,1,1
test,polygon,polygon_01,polygon_01_ap-1.20,-1.2,incompatible,,-2.0,data/renders/procedural/polygon_01_peg_v1.png,data/renders/procedural/polygon_01_peg_v2.png,data/renders/aperture/polygon_01_ap-1.20_socket_v1.png,data/renders/aperture/polygon_01_ap-1.20_socket_v2.png,0.8006567612069163,yes,0.6275100111961365,-2.4375,0,1,1
